name,type,habitat,ele_upper,ele_lower,category
Duttaphrynus stomaticus,AMPHIBIAN,Cro_For_Gra_Imp_Shr_Wat_Wet,4500.0,0.0,LC
Buteo rufinus,BIRD,Cro_For_Gra_Shr,3900.0,0.0,LC
Circus aeruginosus,BIRD,Cro_Gra_Wat_Wet,3000.0,0.0,LC
Circus cyaneus,BIRD,Cro_For_Gra_Shr_Wet,3000.0,0.0,LC
Circus macrourus,BIRD,Cro_For_Gra_Shr_Wet,4000.0,0.0,NT
Clanga clanga,BIRD,Cro_For_Gra_Wat_Wet,1400.0,0.0,VU
Cuculus optatus,BIRD,For_Shr,4500.0,0.0,LC
Cuculus saturatus,BIRD,For,4500.0,0.0,LC
Falco columbarius,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,,,LC
Falco tinnunculus,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,3500.0,0.0,LC
Haliaeetus leucoryphus,BIRD,Wet,5000.0,,EN
Vanellus leucurus,BIRD,Wat_Wet,,,LC
Saxicola torquatus,BIRD,Cro_For_Gra_Imp_Shr_Wet,3200.0,,LC
Upupa epops,BIRD,Gra_Imp,3650.0,,LC
Alaudala rufescens,BIRD,Gra_Shr_Wat,3000.0,,LC
Alectoris chukar,BIRD,Gra_Shr,4500.0,,LC
Anas platyrhynchos,BIRD,Wat_Wet,1000.0,,LC
Anthus richardi,BIRD,Cro,1800.0,,LC
Anthus rubescens,BIRD,Cro_Gra_Wat_Wet,2700.0,,LC
Aquila heliaca,BIRD,Cro_For_Gra_Shr_Wet,1600.0,0.0,VU
Ardea alba,BIRD,Gra_Wat_Wet,1500.0,,LC
Athene noctua,BIRD,Cro_Gra_Imp_Shr,2600.0,,LC
Aythya nyroca,BIRD,Wat_Wet,880.0,0.0,NT
Columba livia,BIRD,Cro,4500.0,,LC
Coracias garrulus,BIRD,Cro_For_Gra_Shr,2400.0,,LC
Cyanecula svecica,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,,LC
Emberiza schoeniclus,BIRD,Cro_Wet,,,LC
Eremophila alpestris,BIRD,Cro_Gra_Shr_Wat,5400.0,,LC
Fulica atra,BIRD,Gra_Wat_Wet,3500.0,,LC
Gallinula chloropus,BIRD,Wat_Wet,4000.0,,LC
Hirundo rustica,BIRD,Cro_Gra_Imp_Shr_Wat_Wet,3000.0,,LC
Lanius excubitor,BIRD,Bar_For_Gra_Shr_Wet,2800.0,,LC
Motacilla alba,BIRD,Bar_Gra_Wat_Wet,5000.0,,LC
Motacilla citreola,BIRD,Cro_Wat_Wet,4600.0,,LC
Motacilla flava,BIRD,Cro_Gra_Shr_Wat_Wet,4500.0,,LC
Muscicapa sibirica,BIRD,For_Shr,4000.0,1400.0,LC
Muscicapa striata,BIRD,Cro_For_Gra_Imp_Shr,2200.0,,LC
Passer domesticus,BIRD,Cro_For_Imp_Shr_Wat_Wet,4500.0,,LC
Phalacrocorax carbo,BIRD,For_Wat_Wet,,,LC
Phoenicurus ochruros,BIRD,Gra_Imp_Shr_Wat,3700.0,,LC
Phoenicurus phoenicurus,BIRD,Cro_For_Imp_Shr,2900.0,,LC
Phylloscopus sindianus,BIRD,For_Shr_Wet,1200.0,1000.0,LC
Rallus aquaticus,BIRD,Gra_Wat_Wet,2000.0,,LC
Sterna hirundo,BIRD,Wat_Wet,4000.0,0.0,LC
Streptopelia decaocto,BIRD,Cro_Imp_Shr,,,LC
Streptopelia turtur,BIRD,Cro_For_Shr,1300.0,,VU
Curruca curruca,BIRD,Cro_For_Gra_Shr_Wet,2350.0,,LC
