name,type,habitat,ele_upper,ele_lower,category
Quasipaa boulengeri,AMPHIBIAN,Wet,,,EN
Odorrana schmackeri,AMPHIBIAN,For_Wet,,,LC
Bufo gargarizans,AMPHIBIAN,Cro_For_Gra_Shr_Wat,4300.0,2.0,LC
Raorchestes parvulus,AMPHIBIAN,For_Gra_Shr_Wet,1500.0,46.0,LC
Glyphoglossus yunnanensis,AMPHIBIAN,For_Shr_Wat_Wet,3100.0,1900.0,LC
Cynops cyanurus,AMPHIBIAN,For_Wat,,,LC
Odorrana grahami,AMPHIBIAN,For_Gra_Shr_Wet,,,NT
Kaloula verrucosa,AMPHIBIAN,Cro_Gra_Wat_Wet,2400.0,1430.0,LC
Rana chaochiaoensis,AMPHIBIAN,For_Gra_Shr_Wat_Wet,3500.0,1150.0,LC
Nidirana pleuraden,AMPHIBIAN,Wat_Wet,2300.0,1150.0,LC
Bombina maxima,AMPHIBIAN,Cro_Wat_Wet,,,LC
Odorrana anlungensis,AMPHIBIAN,For_Wet,1550.0,1480.0,EN
Tylototriton kweichowensis,AMPHIBIAN,Gra_Shr_Wet,2400.0,1500.0,VU
Megophrys minor,AMPHIBIAN,For_Wet,,,LC
Nanorana yunnanensis,AMPHIBIAN,For_Gra_Wat_Wet,,,EN
Quasipaa spinosa,AMPHIBIAN,For_Gra_Wet,,,VU
Polypedates megacephalus,AMPHIBIAN,Cro_For_Gra_Shr_Wat_Wet,1600.0,0.0,LC
Megophrys platyparietus,AMPHIBIAN,For_Wet,,,LC
Megophrys feae,AMPHIBIAN,For_Wet,2800.0,950.0,LC
Zhangixalus feae,AMPHIBIAN,For_Wet,2000.0,600.0,LC
Hyla annectans,AMPHIBIAN,Cro_For_Imp_Wat_Wet,,,LC
Sylvirana guentheri,AMPHIBIAN,Wat_Wet,1100.0,,LC
Odorrana andersonii,AMPHIBIAN,,,,
Tylototriton yangi,AMPHIBIAN,For_Gra_Wat_Wet,1800.0,1200.0,EN
Polypedates mutus,AMPHIBIAN,For_Wat_Wet,,,LC
Kurixalus odontotarsus,AMPHIBIAN,For_Shr_Wat_Wet,,,LC
