name,type,habitat,ele_upper,ele_lower,category
Scutiger jiulongensis,AMPHIBIAN,For_Wet,3750.0,3120.0,EN
Megophrys shapingensis,AMPHIBIAN,For_Shr_Wet,3200.0,2000.0,LC
Batrachuperus pinchonii,AMPHIBIAN,For_Wet,3000.0,1500.0,VU
Amolops mantzorum,AMPHIBIAN,For_Shr_Wet,3800.0,1000.0,LC
Scutiger glandulatus,AMPHIBIAN,For_Gra_Wet,4000.0,2200.0,LC
Scutiger mammatus,AMPHIBIAN,For_Gra_Wet,4200.0,2600.0,LC
Scutiger boulengeri,AMPHIBIAN,Gra_Wet,,,LC
Nanorana pleskei,AMPHIBIAN,Gra_Shr_Wat_Wet,,,NT
Rana kukunoris,AMPHIBIAN,Gra_Wet,4400.0,2000.0,LC
Bufo gargarizans,AMPHIBIAN,Cro_For_Gra_Shr_Wat,4300.0,2.0,LC
Megophrys binchuanensis,AMPHIBIAN,For_Wet,2800.0,1900.0,VU
Oreolalax rugosus,AMPHIBIAN,For_Gra_Wet,3500.0,1800.0,LC
Nanorana ventripunctata,AMPHIBIAN,Gra_Wet,4100.0,3120.0,LC
Batrachuperus yenyuanensis,AMPHIBIAN,Wet,4400.0,2900.0,EN
Tylototriton taliangensis,AMPHIBIAN,For_Wat_Wet,3200.0,1300.0,VU
Scutiger muliensis,AMPHIBIAN,For_Shr_Wet,3400.0,3050.0,EN
Amolops loloensis,AMPHIBIAN,For_Gra_Wet,3400.0,1300.0,VU
Scutiger tuberculatus,AMPHIBIAN,For_Wet,3750.0,2600.0,VU
Oreolalax xiangchengensis,AMPHIBIAN,For_Wet,3550.0,2140.0,LC
Amolops jinjiangensis,AMPHIBIAN,For_Wet,3000.0,1400.0,LC
Glyphoglossus yunnanensis,AMPHIBIAN,For_Shr_Wat_Wet,3100.0,1900.0,LC
Odorrana grahami,AMPHIBIAN,For_Gra_Shr_Wet,,,NT
Kaloula verrucosa,AMPHIBIAN,Cro_Gra_Wat_Wet,2400.0,1430.0,LC
Rana chaochiaoensis,AMPHIBIAN,For_Gra_Shr_Wat_Wet,3500.0,1150.0,LC
Nidirana pleuraden,AMPHIBIAN,Wat_Wet,2300.0,1150.0,LC
Nanorana liui,AMPHIBIAN,For_Shr_Wet,,,VU
Zhangixalus dugritei,AMPHIBIAN,For_Gra_Wet,,,LC
Bombina maxima,AMPHIBIAN,Cro_Wat_Wet,,,LC
Megophrys minor,AMPHIBIAN,For_Wet,,,LC
Nanorana yunnanensis,AMPHIBIAN,For_Gra_Wat_Wet,,,EN
Megophrys platyparietus,AMPHIBIAN,For_Wet,,,LC
Zhangixalus feae,AMPHIBIAN,For_Wet,2000.0,600.0,LC
Hyla annectans,AMPHIBIAN,Cro_For_Imp_Wat_Wet,,,LC
Buteo japonicus,BIRD,Cro_For_Gra_Shr_Wet,2500.0,0.0,LC
Circus cyaneus,BIRD,Cro_For_Gra_Shr_Wet,3000.0,0.0,LC
