name,type,habitat,ele_upper,ele_lower,category
Nanorana liebigii,AMPHIBIAN,Shr_Wet,,,LC
Duttaphrynus himalayanus,AMPHIBIAN,Cro_For_Shr_Wat_Wet,,,LC
Nanorana parkeri,AMPHIBIAN,For_Gra_Shr_Wet,,,LC
Raorchestes andersoni,AMPHIBIAN,For_Wet,,,LC
Minervarya nepalensis,AMPHIBIAN,Cro_For_Gra_Shr_Wat_Wet,500.0,,LC
Kurixalus naso,AMPHIBIAN,For_Gra_Shr_Wet,,,DD
Megophrys robusta,AMPHIBIAN,For_Wet,,,DD
Amolops gerbillus,AMPHIBIAN,For_Shr_Wet,,,LC
Minervarya teraiensis,AMPHIBIAN,Gra_Wat_Wet,2440.0,,LC
Amolops monticola,AMPHIBIAN,For_Wet,,,LC
Amolops formosus,AMPHIBIAN,For_Wet,,,LC
Philautus microdiscus,AMPHIBIAN,For,,,DD
Theloderma moloch,AMPHIBIAN,For_Shr,,,VU
Raorchestes annandalii,AMPHIBIAN,For_Shr,,,LC
Rhacophorus translineatus,AMPHIBIAN,For_Wet,,,DD
Hylarana tytleri,AMPHIBIAN,For_Shr_Wat_Wet,,,LC
Humerana humeralis,AMPHIBIAN,For_Wet,,,LC
Ingerana borealis,AMPHIBIAN,For_Wat_Wet,,,VU
Hylarana garoensis,AMPHIBIAN,For_Gra_Shr_Wet,,,LC
Polypedates megacephalus,AMPHIBIAN,Cro_For_Gra_Shr_Wat_Wet,1600.0,0.0,LC
Megophrys boettgeri,AMPHIBIAN,For_Wet,,,LC
Hoplobatrachus tigerinus,AMPHIBIAN,Cro_For_Gra_Imp_Wat_Wet,,,LC
Amolops marmoratus,AMPHIBIAN,For_Wet,,,LC
Polypedates maculatus,AMPHIBIAN,For_Imp_Shr_Wat,,,LC
Megophrys parva,AMPHIBIAN,For_Wet,,,LC
Clinotarsus alticola,AMPHIBIAN,For_Gra_Shr_Wet,,,LC
Uperodon globulosus,AMPHIBIAN,Cro_For_Wat_Wet,,,LC
Chirixalus doriae,AMPHIBIAN,For_Shr_Wat_Wet,1630.0,,LC
Microhyla ornata,AMPHIBIAN,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,0.0,LC
Rohanixalus vittatus,AMPHIBIAN,For_Gra_Wat_Wet,,,LC
Megophrys major,AMPHIBIAN,For_Wet,,,LC
