name,type,habitat,ele_upper,ele_lower,category
Nanorana liebigii,AMPHIBIAN,Shr_Wet,,,LC
Duttaphrynus himalayanus,AMPHIBIAN,Cro_For_Shr_Wat_Wet,,,LC
Polypedates taeniatus,AMPHIBIAN,For_Shr_Wet,,,LC
Hylarana tytleri,AMPHIBIAN,For_Shr_Wat_Wet,,,LC
Humerana humeralis,AMPHIBIAN,For_Wet,,,LC
Ingerana borealis,AMPHIBIAN,For_Wat_Wet,,,VU
Hylarana garoensis,AMPHIBIAN,For_Gra_Shr_Wet,,,LC
Zhangixalus suffry,AMPHIBIAN,,,,LC
Hoplobatrachus tigerinus,AMPHIBIAN,Cro_For_Gra_Imp_Wat_Wet,,,LC
Duttaphrynus stomaticus,AMPHIBIAN,Cro_For_Gra_Imp_Shr_Wat_Wet,4500.0,0.0,LC
Amolops marmoratus,AMPHIBIAN,For_Wet,,,LC
Polypedates maculatus,AMPHIBIAN,For_Imp_Shr_Wat,,,LC
Megophrys parva,AMPHIBIAN,For_Wet,,,LC
Uperodon globulosus,AMPHIBIAN,Cro_For_Wat_Wet,,,LC
Microhyla ornata,AMPHIBIAN,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,0.0,LC
Rohanixalus vittatus,AMPHIBIAN,For_Gra_Wat_Wet,,,LC
Hydrophylax leptoglossa,AMPHIBIAN,For_Wet,700.0,15.0,LC
Rhacophorus maximus,AMPHIBIAN,For_Wat_Wet,,,LC
Euphlyctis cyanophlyctis,AMPHIBIAN,Cro_For_Shr_Wat_Wet,2500.0,0.0,LC
Fejervarya limnocharis,AMPHIBIAN,Cro_For_Gra_Imp_Wat_Wet,2000.0,0.0,LC
Ingerophrynus macrotis,AMPHIBIAN,For_Gra_Wet,650.0,50.0,LC
Theloderma asperum,AMPHIBIAN,For_Wet,,,LC
Hoplobatrachus crassus,AMPHIBIAN,Cro_For_Gra_Imp_Wat_Wet,,,LC
Kurixalus appendiculatus,AMPHIBIAN,For_Shr_Wet,,,LC
Limnonectes laticeps,AMPHIBIAN,For_Wet,1400.0,50.0,LC
Microhyla berdmorei,AMPHIBIAN,For_Gra_Shr_Wat_Wet,1200.0,,LC
Polypedates leucomystax,AMPHIBIAN,Cro_For_Gra_Imp_Shr_Wat_Wet,,,LC
Circaetus gallicus,BIRD,Bar_For_Gra_Shr_Wet,2300.0,0.0,LC
