name,type,habitat,ele_upper,ele_lower,category
Cuculus optatus,BIRD,For_Shr,4500.0,0.0,LC
Falco cherrug,BIRD,Cro_For_Gra_Shr_Wat_Wet,4700.0,0.0,EN
Falco tinnunculus,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,3500.0,0.0,LC
Haliaeetus leucoryphus,BIRD,Wet,5000.0,,EN
Aquila nipalensis,BIRD,Bar_For_Gra,3000.0,0.0,EN
Saxicola torquatus,BIRD,Cro_For_Gra_Imp_Shr_Wet,3200.0,,LC
Upupa epops,BIRD,Gra_Imp,3650.0,,LC
Alaudala rufescens,BIRD,Gra_Shr_Wat,3000.0,,LC
Anas platyrhynchos,BIRD,Wat_Wet,1000.0,,LC
Anthus richardi,BIRD,Cro,1800.0,,LC
Aquila heliaca,BIRD,Cro_For_Gra_Shr_Wet,1600.0,0.0,VU
Ardea alba,BIRD,Gra_Wat_Wet,1500.0,,LC
Athene noctua,BIRD,Cro_Gra_Imp_Shr,2600.0,,LC
Aythya nyroca,BIRD,Wat_Wet,880.0,0.0,NT
Cuculus canorus,BIRD,For_Gra_Shr,3800.0,,LC
Cyanecula svecica,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,,LC
Fulica atra,BIRD,Gra_Wat_Wet,3500.0,,LC
Himantopus himantopus,BIRD,Gra_Wat_Wet,4200.0,,LC
Hirundo rustica,BIRD,Cro_Gra_Imp_Shr_Wat_Wet,3000.0,,LC
Motacilla alba,BIRD,Bar_Gra_Wat_Wet,5000.0,,LC
Motacilla citreola,BIRD,Cro_Wat_Wet,4600.0,,LC
Phoenicurus ochruros,BIRD,Gra_Imp_Shr_Wat,3700.0,,LC
Sterna hirundo,BIRD,Wat_Wet,4000.0,0.0,LC
Tichodroma muraria,BIRD,,,,LC
Zapornia pusilla,BIRD,Gra_Wat_Wet,2450.0,,LC
Columba leuconota,BIRD,Cro,5000.0,3000.0,LC
Columba rupestris,BIRD,Imp_Shr,5500.0,2000.0,LC
Anthus hodgsoni,BIRD,For_Gra_Shr,4000.0,,LC
Glareola maldivarum,BIRD,Cro_Gra_Wat_Wet,,,LC
Grus nigricollis,BIRD,Cro_Wet,4900.0,2100.0,NT
Ibidorhyncha struthersii,BIRD,Wet,4400.0,100.0,LC
Alauda gulgula,BIRD,Cro_Gra_Shr_Wat_Wet,4300.0,,LC
Anthus godlewskii,BIRD,Cro_Gra_Shr_Wet,3000.0,,LC
Anthus roseatus,BIRD,Gra_Wet,5000.0,2700.0,LC
Carpodacus waltoni,BIRD,Gra_Shr,4880.0,3950.0,LC
Phoenicurus leucocephalus,BIRD,Wet,,,LC
Pyrrhocorax pyrrhocorax,BIRD,Gra_Shr_Wat,,,LC
Calliope calliope,BIRD,Cro_For_Imp_Shr_Wat_Wet,,,LC
Pyrgilauda blanfordi,BIRD,Bar_Gra,5000.0,4200.0,LC
Perdix hodgsoniae,BIRD,Cro_Gra_Shr,5600.0,3600.0,LC
Syrrhaptes tibetanus,BIRD,Bar,6000.0,3600.0,LC
Tadorna ferruginea,BIRD,Cro_Gra_Wat_Wet,,,LC
Tringa totanus,BIRD,Wat_Wet,,,LC
Calandrella dukhunensis,BIRD,Cro_Gra_Shr,,,LC
Oenanthe deserti,BIRD,Bar_Cro_Shr,2700.0,,LC
Phylloscopus fuligiventer,BIRD,Gra_Shr_Wet,5000.0,3900.0,LC
Phylloscopus fuscatus,BIRD,Cro_For_Gra_Shr_Wet,,,LC
Phylloscopus trochiloides,BIRD,Cro_For_Shr_Wet,4500.0,,LC
Riparia diluta,BIRD,Cro_Gra_Wat_Wet,4500.0,,LC
Turdus atrogularis,BIRD,Cro_For_Gra_Shr_Wet,4200.0,,LC
Carpodacus rubicilla,BIRD,Gra_Shr,5000.0,2500.0,LC
Ficedula albicilla,BIRD,For,,,LC
Phylloscopus inornatus,BIRD,For_Shr,2440.0,1000.0,LC
Calandrella acutirostris,BIRD,Bar,5000.0,1000.0,LC
Carpodacus puniceus,BIRD,Gra,5700.0,3900.0,LC
Corvus corax,BIRD,For_Gra_Shr,5000.0,,LC
Phylloscopus griseolus,BIRD,For_Shr,4575.0,2590.0,LC
Prunella collaris,BIRD,Cro_Shr,5000.0,1800.0,LC
Prunella rubeculoides,BIRD,Shr_Wet,5500.0,3000.0,LC
Charadrius mongolus,BIRD,Cro_For_Gra_Wat_Wet,,,LC
Asio flammeus,BIRD,Cro_Gra_Wet,4300.0,,LC
Bucephala clangula,BIRD,For_Wat_Wet,2000.0,,LC
Bubo bubo,BIRD,Cro_For_Shr,4500.0,,LC
Linaria flavirostris,BIRD,Gra_Shr,,,LC
Carpodacus erythrinus,BIRD,Cro_For_Shr_Wet,2700.0,2000.0,LC
Hodgsonius phaenicuroides,BIRD,Cro_For_Gra_Shr,,,LC
Montifringilla nivalis,BIRD,,,,LC
Passer montanus,BIRD,Cro_For_Imp_Shr,,,LC
Gypaetus barbatus,BIRD,Gra_Imp_Shr,7500.0,1000.0,NT
Gyps himalayensis,BIRD,Gra_Shr,5500.0,1200.0,NT
Melanocorypha maxima,BIRD,Gra_Wet,4600.0,3200.0,LC
Pseudopodoces humilis,BIRD,Gra_Shr,5500.0,3100.0,LC
Anthropoides virgo,BIRD,Bar_Cro_Gra_Shr_Wat_Wet,3000.0,,LC
Buteo hemilasius,BIRD,Bar_Cro_Gra,5000.0,,LC
Carpodacus pulcherrimus,BIRD,Cro_Shr,4650.0,3600.0,LC
Emberiza godlewskii,BIRD,Cro_Shr,,,LC
Onychostruthus taczanowskii,BIRD,Gra_Wet,4900.0,3800.0,LC
Pyrgilauda ruficollis,BIRD,Gra_Imp,5000.0,3800.0,LC
Turdus maximus,BIRD,Shr,4800.0,3000.0,LC
Turdus ruficollis,BIRD,For_Gra_Shr,3900.0,,LC
Carpodacus rubicilloides,BIRD,Gra_Shr,4800.0,3700.0,LC
Grandala coelicolor,BIRD,For_Gra,5500.0,3900.0,LC
Leucosticte brandti,BIRD,Gra_Wet,6000.0,3950.0,LC
Leucosticte nemoricola,BIRD,Gra,4300.0,1800.0,LC
Aegypius monachus,BIRD,For_Gra_Shr,4500.0,300.0,NT
Mergus merganser,BIRD,For_Wat_Wet,1900.0,1900.0,LC
Ovis ammon,MAMMALS,Bar_Gra_Shr,5500.0,400.0,NT
Mustela altaica,MAMMALS,Gra_Shr,4900.0,80.0,NT
Ursus arctos,MAMMALS,Bar_For_Gra_Shr_Wet,5000.0,0.0,LC
Lynx lynx,MAMMALS,Bar_For_Gra_Shr,5500.0,0.0,LC
Vulpes vulpes,MAMMALS,Bar_Cro_For_Imp_Shr_Wet,4500.0,0.0,LC
Canis lupus,MAMMALS,Bar_For_Gra_Shr_Wet,3000.0,0.0,LC
Martes foina,MAMMALS,For_Imp_Shr,4200.0,0.0,LC
Otocolobus manul,MAMMALS,Bar_Gra_Shr,5593.0,440.0,LC
Ochotona macrotis,MAMMALS,,6400.0,2300.0,LC
Panthera uncia,MAMMALS,Gra_Shr,5800.0,500.0,VU
Pantholops hodgsonii,MAMMALS,Gra,,,NT
Lepus oiostolus,MAMMALS,Bar_Gra_Shr,5400.0,2500.0,LC
Pseudois nayaur,MAMMALS,Bar_Shr,5500.0,2500.0,LC
Vulpes ferrilata,MAMMALS,Bar_Gra_Shr,5200.0,2500.0,LC
Equus kiang,MAMMALS,Bar_Gra_Shr,5400.0,2700.0,LC
Ochotona curzoniae,MAMMALS,Bar_Gra,5000.0,3000.0,LC
Myotis laniger,MAMMALS,For,,,LC
Marmota himalayana,MAMMALS,Bar_Gra_Shr,5500.0,2900.0,LC
Phaiomys leucurus,MAMMALS,For_Gra,4500.0,,LC
Procapra picticaudata,MAMMALS,Gra,5750.0,,NT
Moschus chrysogaster,MAMMALS,For_Gra_Shr,5000.0,2000.0,EN
Alticola stoliczkanus,MAMMALS,For_Gra_Shr,,4000.0,LC
Mus musculus,MAMMALS,Cro_Imp_Shr_Wat_Wet,,,LC
Phrynocephalus erythrurus,REPTILES,Bar,5300.0,4500.0,LC
