name,type,habitat,ele_upper,ele_lower,category
Nanorana liebigii,AMPHIBIAN,Shr_Wet,,,LC
Nanorana parkeri,AMPHIBIAN,For_Gra_Shr_Wet,,,LC
Scutiger boulengeri,AMPHIBIAN,Gra_Wet,,,LC
Amolops formosus,AMPHIBIAN,For_Wet,,,LC
Nanorana polunini,AMPHIBIAN,For_Wet,,,LC
Asio otus,BIRD,For_Gra_Shr_Wet,2750.0,0.0,LC
Buteo rufinus,BIRD,Cro_For_Gra_Shr,3900.0,0.0,LC
Circus cyaneus,BIRD,Cro_For_Gra_Shr_Wet,3000.0,0.0,LC
Circus melanoleucos,BIRD,Cro_Gra_Shr_Wet,2100.0,,LC
Cuculus optatus,BIRD,For_Shr,4500.0,0.0,LC
Falco amurensis,BIRD,Cro_For_Gra_Wet,,,LC
Falco cherrug,BIRD,Cro_For_Gra_Shr_Wat_Wet,4700.0,0.0,EN
Falco columbarius,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,,,LC
Falco severus,BIRD,Cro_For_Gra,2600.0,0.0,LC
Falco tinnunculus,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,3500.0,0.0,LC
Haliaeetus leucoryphus,BIRD,Wet,5000.0,,EN
Nisaetus nipalensis,BIRD,For,4000.0,600.0,NT
Ficedula hodgsoni,BIRD,For_Shr,,,LC
Ficedula superciliaris,BIRD,Cro_For_Gra_Imp,,,LC
Saxicola torquatus,BIRD,Cro_For_Gra_Imp_Shr_Wet,3200.0,,LC
Anas crecca,BIRD,Cro_For_Shr_Wat_Wet,,,LC
Upupa epops,BIRD,Gra_Imp,3650.0,,LC
Himalayapsitta himalayana,BIRD,Cro_For,2500.0,1250.0,LC
Alectoris chukar,BIRD,Gra_Shr,4500.0,,LC
Anthus richardi,BIRD,Cro,1800.0,,LC
Anthus rubescens,BIRD,Cro_Gra_Wat_Wet,2700.0,,LC
Apus pacificus,BIRD,For_Imp,4000.0,,LC
Aquila heliaca,BIRD,Cro_For_Gra_Shr_Wet,1600.0,0.0,VU
Ardea alba,BIRD,Gra_Wat_Wet,1500.0,,LC
Athene noctua,BIRD,Cro_Gra_Imp_Shr,2600.0,,LC
Aythya nyroca,BIRD,Wat_Wet,880.0,0.0,NT
Cuculus canorus,BIRD,For_Gra_Shr,3800.0,,LC
Cyanecula svecica,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,,LC
Eremophila alpestris,BIRD,Cro_Gra_Shr_Wat,5400.0,,LC
Falco peregrinus,BIRD,Bar_For_Gra_Imp_Shr_Wat_Wet,3300.0,0.0,LC
Ficedula ruficauda,BIRD,For,3300.0,1200.0,LC
Fringilla coelebs,BIRD,Cro_For_Imp_Shr,,,LC
Fulica atra,BIRD,Gra_Wat_Wet,3500.0,,LC
Gallinula chloropus,BIRD,Wat_Wet,4000.0,,LC
Himantopus himantopus,BIRD,Gra_Wat_Wet,4200.0,,LC
Hirundapus caudacutus,BIRD,For_Gra_Shr,4000.0,,LC
Hirundo rustica,BIRD,Cro_Gra_Imp_Shr_Wat_Wet,3000.0,,LC
Larvivora brunnea,BIRD,For_Shr,,,LC
Monticola cinclorhyncha,BIRD,For_Gra,2000.0,900.0,LC
Motacilla alba,BIRD,Bar_Gra_Wat_Wet,5000.0,,LC
Motacilla citreola,BIRD,Cro_Wat_Wet,4600.0,,LC
Muscicapa dauurica,BIRD,For_Imp,,,LC
Muscicapa sibirica,BIRD,For_Shr,4000.0,1400.0,LC
Passer domesticus,BIRD,Cro_For_Imp_Shr_Wat_Wet,4500.0,,LC
Phalacrocorax carbo,BIRD,For_Wat_Wet,,,LC
Phoenicurus ochruros,BIRD,Gra_Imp_Shr_Wat,3700.0,,LC
Phylloscopus burkii,BIRD,For,3800.0,250.0,LC
Scolopax rusticola,BIRD,For_Shr,,,LC
Spatula clypeata,BIRD,Gra_Wat_Wet,,,LC
Tadorna tadorna,BIRD,Wat_Wet,,,LC
Tichodroma muraria,BIRD,,,,LC
Zapornia pusilla,BIRD,Gra_Wat_Wet,2450.0,,LC
Zoothera dauma,BIRD,For_Shr,3600.0,2400.0,LC
Zosterops palpebrosus,BIRD,For_Shr,4000.0,0.0,LC
Columba hodgsonii,BIRD,For_Shr,4000.0,1800.0,LC
Columba leuconota,BIRD,Cro,5000.0,3000.0,LC
Columba pulchricollis,BIRD,For_Shr,3200.0,1200.0,LC
Columba rupestris,BIRD,Imp_Shr,5500.0,2000.0,LC
Dendrocopos darjellensis,BIRD,For_Shr,4000.0,1500.0,LC
Dendrocopos hyperythrus,BIRD,For,4300.0,500.0,LC
