name,type,habitat,ele_upper,ele_lower,category
Galerida cristata,BIRD,Cro_Gra_Imp_Shr_Wat,3200.0,,LC
Gallinula chloropus,BIRD,Wat_Wet,4000.0,,LC
Himantopus himantopus,BIRD,Gra_Wat_Wet,4200.0,,LC
Hirundapus caudacutus,BIRD,For_Gra_Shr,4000.0,,LC
Hirundo rustica,BIRD,Cro_Gra_Imp_Shr_Wat_Wet,3000.0,,LC
Motacilla alba,BIRD,Bar_Gra_Wat_Wet,5000.0,,LC
Motacilla citreola,BIRD,Cro_Wat_Wet,4600.0,,LC
Muscicapa sibirica,BIRD,For_Shr,4000.0,1400.0,LC
Phalacrocorax carbo,BIRD,For_Wat_Wet,,,LC
Phoenicurus ochruros,BIRD,Gra_Imp_Shr_Wat,3700.0,,LC
Phylloscopus burkii,BIRD,For,3800.0,250.0,LC
Podiceps cristatus,BIRD,Wat_Wet,3000.0,0.0,LC
Scolopax rusticola,BIRD,For_Shr,,,LC
Tichodroma muraria,BIRD,,,,LC
Zapornia pusilla,BIRD,Gra_Wat_Wet,2450.0,,LC
Zoothera dauma,BIRD,For_Shr,3600.0,2400.0,LC
Pericrocotus solaris,BIRD,For,,,LC
Columba hodgsonii,BIRD,For_Shr,4000.0,1800.0,LC
Columba leuconota,BIRD,Cro,5000.0,3000.0,LC
Columba rupestris,BIRD,Imp_Shr,5500.0,2000.0,LC
Egretta garzetta,BIRD,For_Gra_Wat_Wet,2000.0,,LC
Anthus hodgsoni,BIRD,For_Gra_Shr,4000.0,,LC
Gallinago solitaria,BIRD,Gra_Wat_Wet,5000.0,1500.0,LC
Gallinago nemoricola,BIRD,For_Gra_Wet,5000.0,3000.0,VU
Glareola maldivarum,BIRD,Cro_Gra_Wat_Wet,,,LC
Grus nigricollis,BIRD,Cro_Wet,4900.0,2100.0,NT
Hydrophasianus chirurgus,BIRD,Wet,,,LC
Hirundapus cochinchinensis,BIRD,For,3350.0,,LC
Ibidorhyncha struthersii,BIRD,Wet,4400.0,100.0,LC
Alauda gulgula,BIRD,Cro_Gra_Shr_Wat_Wet,4300.0,,LC
Anthus godlewskii,BIRD,Cro_Gra_Shr_Wet,3000.0,,LC
Anthus roseatus,BIRD,Gra_Wet,5000.0,2700.0,LC
Agraphospiza rubescens,BIRD,For,4000.0,1500.0,LC
Cettia brunnifrons,BIRD,For_Gra_Shr,,,LC
Phoenicurus leucocephalus,BIRD,Wet,,,LC
Zapornia bicolor,BIRD,Cro_For_Gra_Wet,3600.0,1000.0,LC
Pyrrhocorax graculus,BIRD,Gra_Imp,5000.0,1260.0,LC
Pyrrhocorax pyrrhocorax,BIRD,Gra_Shr_Wat,,,LC
Cutia nipalensis,BIRD,For,2800.0,850.0,LC
Dicaeum melanozanthum,BIRD,For,,,LC
Ficedula westermanni,BIRD,For,,,LC
Ficedula tricolor,BIRD,Cro_For_Gra_Shr_Wet,,,LC
Larus ridibundus,BIRD,Cro_Gra_Imp_Wat_Wet,,,LC
Phylloscopus castaniceps,BIRD,For,,,LC
Lerwa lerwa,BIRD,Gra_Shr,5000.0,3000.0,LC
Lophophorus impejanus,BIRD,For_Shr,4500.0,2100.0,LC
Lophura leucomelanos,BIRD,Cro_For_Shr,,25.0,LC
Calliope calliope,BIRD,Cro_For_Imp_Shr_Wat_Wet,,,LC
Siva cyanouroptera,BIRD,Cro_For_Shr,,,LC
Chrysominla strigula,BIRD,For_Shr,,,LC
Pyrgilauda blanfordi,BIRD,Bar_Gra,5000.0,4200.0,LC
Suthora fulvifrons,BIRD,For,3660.0,2440.0,LC
Chelidorhynx hypoxanthus,BIRD,For,,,LC
Phoenicurus fuliginosus,BIRD,Wat,4000.0,,LC
Phylloscopus whistleri,BIRD,For,2750.0,2000.0,LC
Spinus thibetanus,BIRD,For_Shr,4000.0,2800.0,LC
Cettia castaneocoronata,BIRD,For_Shr_Wet,,,LC
Pomatorhinus superciliaris,BIRD,For_Shr,3500.0,1400.0,LC
Micropternus brachyurus,BIRD,For_Shr_Wet,1740.0,,LC
Numenius arquata,BIRD,Cro_For_Gra_Wat_Wet,,,NT
Perdix hodgsoniae,BIRD,Cro_Gra_Shr,5600.0,3600.0,LC
Phoenicurus frontalis,BIRD,Cro_For_Gra_Shr,,,LC
Streptopelia orientalis,BIRD,Cro_For_Imp_Shr_Wat,4000.0,,LC
Strix leptogrammica,BIRD,For,2500.0,750.0,LC
Strix nivicolum,BIRD,Cro_For_Imp_Shr,2350.0,,LC
Tadorna ferruginea,BIRD,Cro_Gra_Wat_Wet,,,LC
Tetraogallus tibetanus,BIRD,Gra,5800.0,3700.0,LC
Tringa totanus,BIRD,Wat_Wet,,,LC
Locustella thoracica,BIRD,For_Gra_Shr_Wet,,,LC
Carpodacus thura,BIRD,Gra_Shr,4600.0,2400.0,LC
Corvus macrorhynchos,BIRD,For_Imp_Wat_Wet,,,LC
Dicaeum ignipectus,BIRD,For_Shr,3950.0,300.0,LC
Phylloscopus reguloides,BIRD,Cro_For_Shr,2550.0,1500.0,LC
Hypsipetes leucocephalus,BIRD,For_Gra,2100.0,600.0,LC
Leiothrix argentauris,BIRD,For_Shr,,,LC
Liocichla phoenicea,BIRD,For_Gra_Shr,2000.0,1200.0,LC
Nucifraga hemispila,BIRD,For,,,LC
Phylloscopus affinis,BIRD,Cro_For_Shr,4880.0,3050.0,LC
Phylloscopus fuligiventer,BIRD,Gra_Shr_Wet,5000.0,3900.0,LC
Phylloscopus fuscatus,BIRD,Cro_For_Gra_Shr_Wet,,,LC
Phylloscopus trochiloides,BIRD,Cro_For_Shr_Wet,4500.0,,LC
Riparia diluta,BIRD,Cro_Gra_Wat_Wet,4500.0,,LC
Pteruthius aeralatus,BIRD,For_Shr,,,LC
Rhipidura albicollis,BIRD,Cro_For_Imp,,,LC
Tarsiger rufilatus,BIRD,For,4400.0,3000.0,LC
Turdus atrogularis,BIRD,Cro_For_Gra_Shr_Wet,4200.0,,LC
Geokichla citrina,BIRD,For_Wet,2300.0,250.0,LC
Zoothera mollissima,BIRD,Cro_For_Gra_Shr,4500.0,1300.0,LC
Gracula religiosa,BIRD,For,2000.0,300.0,LC
Lanius schach,BIRD,Bar_Cro_For_Gra_Imp_Shr_Wet,4300.0,,LC
Aethopyga gouldiae,BIRD,For_Shr,,,LC
Carpodacus rubicilla,BIRD,Gra_Shr,5000.0,2500.0,LC
Ficedula albicilla,BIRD,For,,,LC
Ficedula strophiata,BIRD,For_Shr,,,LC
Mareca strepera,BIRD,Wet,,,LC
Pica pica,BIRD,Cro_For_Imp_Shr,,,LC
Pyrrhula nipalensis,BIRD,For_Shr,3300.0,1350.0,LC
Riparia chinensis,BIRD,Cro_Gra_Shr_Wat_Wet,1500.0,,LC
Abroscopus schisticeps,BIRD,For,,,LC
Delichon dasypus,BIRD,Imp_Wet,4800.0,1300.0,LC
Dicrurus macrocercus,BIRD,Cro_Gra_Imp_Shr,1525.0,,LC
Phylloscopus inornatus,BIRD,For_Shr,2440.0,1000.0,LC
Calandrella acutirostris,BIRD,Bar,5000.0,1000.0,LC
Carpodacus puniceus,BIRD,Gra,5700.0,3900.0,LC
Cettia major,BIRD,For_Gra_Shr,4000.0,1800.0,LC
Cinclus pallasii,BIRD,Wet,,,LC
Accipiter virgatus,BIRD,Cro_For,2200.0,300.0,LC
Corvus corax,BIRD,For_Gra_Shr,5000.0,,LC
Enicurus leschenaulti,BIRD,Shr_Wet,,,LC
Leptopoecile sophiae,BIRD,For_Shr,5000.0,2200.0,LC
Lonchura punctulata,BIRD,Cro_For_Gra_Imp_Shr_Wat,,,LC
Monticola rufiventris,BIRD,For_Shr,3400.0,1200.0,LC
Monticola solitarius,BIRD,Gra_Shr,3600.0,,LC
Mycerobas affinis,BIRD,For_Shr,4000.0,2700.0,LC
Mycerobas melanozanthos,BIRD,For,3600.0,1700.0,LC
Myophonus caeruleus,BIRD,For_Wet,4000.0,1000.0,LC
Hieraaetus pennatus,BIRD,Bar_Cro_For_Shr_Wat,3000.0,0.0,LC
Niltava sundara,BIRD,For,,,LC
Hierococcyx sparverioides,BIRD,For,3000.0,900.0,LC
Orthotomus sutorius,BIRD,Cro_For_Imp_Shr,,,LC
Accipiter gentilis,BIRD,For_Gra_Imp,3400.0,0.0,LC
Pericrocotus brevirostris,BIRD,For,,,LC
Pericrocotus ethologus,BIRD,Cro_For,,,LC
Phylloscopus cantator,BIRD,For,2000.0,300.0,LC
Phoenicurus hodgsoni,BIRD,For_Gra_Shr,,,LC
Phoenicurus schisticeps,BIRD,For_Gra_Shr,4500.0,2400.0,LC
Pnoepyga pusilla,BIRD,For,3050.0,200.0,LC
Prunella immaculata,BIRD,For_Shr,5000.0,2900.0,LC
Prunella collaris,BIRD,Cro_Shr,5000.0,1800.0,LC
Prunella rubeculoides,BIRD,Shr_Wet,5500.0,3000.0,LC
Prunella strophiata,BIRD,For_Shr,,,LC
Pteruthius xanthochlorus,BIRD,For,,,LC
Pyrrhula erythrocephala,BIRD,For_Shr,4200.0,2700.0,LC
Sitta himalayensis,BIRD,For,,,LC
Tesia cyaniventer,BIRD,For_Wet,2550.0,1500.0,LC
Tarsiger chrysaeus,BIRD,Cro_For_Gra_Shr,,,LC
Turdus albocinctus,BIRD,For_Shr,4000.0,2100.0,LC
Accipiter nisus,BIRD,Cro_For_Gra_Imp_Shr,4500.0,0.0,LC
Alcedo atthis,BIRD,For_Gra_Imp_Wat_Wet,,,LC
Phylloscopus pulcher,BIRD,For_Shr,4300.0,2100.0,LC
Charadrius mongolus,BIRD,Cro_For_Gra_Wat_Wet,,,LC
Aquila chrysaetos,BIRD,Bar_For_Gra_Shr,4000.0,0.0,LC
Arborophila rufogularis,BIRD,For_Shr,2600.0,300.0,LC
Arborophila torqueola,BIRD,For_Shr,2700.0,1500.0,LC
Bubo nipalensis,BIRD,For,3000.0,300.0,LC
Buteo refectus,BIRD,Cro_For_Gra_Shr,2500.0,,LC
Carpodacus erythrinus,BIRD,Cro_For_Shr_Wet,2700.0,2000.0,LC
Motacilla cinerea,BIRD,Cro_Gra_Imp_Wat_Wet,4100.0,,LC
Cecropis daurica,BIRD,Cro_For_Imp_Shr_Wet,3500.0,,LC
Hodgsonius phaenicuroides,BIRD,Cro_For_Gra_Shr,,,LC
Horornis flavolivaceus,BIRD,For_Gra_Shr,,,LC
Loxia curvirostra,BIRD,For_Imp,4100.0,800.0,LC
Passer montanus,BIRD,Cro_For_Imp_Shr,,,LC
Saxicola ferreus,BIRD,Cro_For_Gra_Imp_Shr,3300.0,1980.0,LC
Trochalopteron erythrocephalum,BIRD,Cro_For_Gra_Shr,3500.0,1100.0,LC
Locustella mandelli,BIRD,For_Shr,,,LC
Aerodramus brevirostris,BIRD,Cro_For,4575.0,1500.0,LC
Gypaetus barbatus,BIRD,Gra_Imp_Shr,7500.0,1000.0,NT
Gyps himalayensis,BIRD,Gra_Shr,5500.0,1200.0,NT
Sarcogyps calvus,BIRD,For_Gra_Shr,2500.0,0.0,CR
Pseudopodoces humilis,BIRD,Gra_Shr,5500.0,3100.0,LC
Ptyonoprogne rupestris,BIRD,Cro_Gra_Imp_Shr_Wet,4500.0,,LC
Anthropoides virgo,BIRD,Bar_Cro_Gra_Shr_Wat_Wet,3000.0,,LC
Buteo hemilasius,BIRD,Bar_Cro_Gra,5000.0,,LC
Calliope pectoralis,BIRD,Gra_Shr,4800.0,2600.0,LC
Carpodacus rodochroa,BIRD,Cro_For_Gra_Shr,4540.0,1800.0,LC
Carpodacus pulcherrimus,BIRD,Cro_Shr,4650.0,3600.0,LC
Trochalopteron affine,BIRD,For_Shr,4600.0,2350.0,LC
Pyrgilauda ruficollis,BIRD,Gra_Imp,5000.0,3800.0,LC
Troglodytes troglodytes,BIRD,For_Imp_Shr,4575.0,0.0,LC
Turdus maximus,BIRD,Shr,4800.0,3000.0,LC
Turdus ruficollis,BIRD,For_Gra_Shr,3900.0,,LC
Cinclus cinclus,BIRD,Wet,,,LC
Aethopyga ignicauda,BIRD,For_Shr,,,LC
Carpodacus rubicilloides,BIRD,Gra_Shr,4800.0,3700.0,LC
Enicurus scouleri,BIRD,For_Wet,,,LC
Pterorhinus albogularis,BIRD,For_Shr,3800.0,1200.0,LC
Grandala coelicolor,BIRD,For_Gra,5500.0,3900.0,LC
Leucosticte brandti,BIRD,Gra_Wet,6000.0,3950.0,LC
Leucosticte nemoricola,BIRD,Gra,4300.0,1800.0,LC
Prunella himalayana,BIRD,Gra,5000.0,2800.0,LC
Pyrrhula erythaca,BIRD,For_Shr,4100.0,2000.0,LC
Regulus regulus,BIRD,For,4000.0,,LC
Tickellia hodgsoni,BIRD,For_Shr,2850.0,1050.0,LC
Phylloscopus intermedius,BIRD,For,,,LC
Aegypius monachus,BIRD,For_Gra_Shr,4500.0,300.0,NT
Corvus splendens,BIRD,Imp,,,LC
Mergus merganser,BIRD,For_Wat_Wet,1900.0,1900.0,LC
Aythya baeri,BIRD,Wet,,0.0,CR
Panthera pardus,MAMMALS,Bar_For_Gra_Shr,5200.0,0.0,VU
Budorcas taxicolor,MAMMALS,For_Gra_Shr,4000.0,1000.0,VU
Trogopterus xanthipes,MAMMALS,For,2750.0,1360.0,NT
Ovis ammon,MAMMALS,Bar_Gra_Shr,5500.0,400.0,NT
Arctonyx albogularis,MAMMALS,For_Gra_Shr,4300.0,0.0,LC
Mustela altaica,MAMMALS,Gra_Shr,4900.0,80.0,NT
Lynx lynx,MAMMALS,Bar_For_Gra_Shr,5500.0,0.0,LC
Vulpes vulpes,MAMMALS,Bar_Cro_For_Imp_Shr_Wet,4500.0,0.0,LC
Canis lupus,MAMMALS,Bar_For_Gra_Shr_Wet,3000.0,0.0,LC
Cervus canadensis,MAMMALS,For_Gra_Shr,,,LC
Martes flavigula,MAMMALS,For_Shr,4510.0,0.0,LC
Paguma larvata,MAMMALS,For_Shr,2700.0,20.0,LC
Mustela sibirica,MAMMALS,Cro_For_Imp_Shr,4875.0,0.0,LC
Crocidura attenuata,MAMMALS,For_Gra_Shr,3000.0,0.0,LC
Neofelis nebulosa,MAMMALS,For,3500.0,0.0,VU
Barbastella darjelingensis,MAMMALS,For,2350.0,0.0,LC
Barbastella leucomelas,MAMMALS,For_Shr,2500.0,0.0,LC
Martes foina,MAMMALS,For_Imp_Shr,4200.0,0.0,LC
Otocolobus manul,MAMMALS,Bar_Gra_Shr,5593.0,440.0,LC
Ochotona macrotis,MAMMALS,,6400.0,2300.0,LC
Myotis nipalensis,MAMMALS,Bar_For_Gra_Shr,,,LC
Lutra lutra,MAMMALS,Wat_Wet,4120.0,0.0,NT
Panthera uncia,MAMMALS,Gra_Shr,5800.0,500.0,VU
Rhinolophus ferrumequinum,MAMMALS,For_Gra_Shr,3000.0,0.0,LC
Tadarida teniotis,MAMMALS,Bar_Gra_Imp_Shr,3100.0,0.0,LC
Ochotona nubrica,MAMMALS,Gra_Shr,4500.0,3000.0,LC
Ochotona roylei,MAMMALS,,5200.0,2400.0,LC
Pseudois nayaur,MAMMALS,Bar_Shr,5500.0,2500.0,LC
Vulpes ferrilata,MAMMALS,Bar_Gra_Shr,5200.0,2500.0,LC
Equus kiang,MAMMALS,Bar_Gra_Shr,5400.0,2700.0,LC
Rattus pyctoris,MAMMALS,Cro_For,4250.0,1200.0,LC
Ochotona curzoniae,MAMMALS,Bar_Gra,5000.0,3000.0,LC
Myotis laniger,MAMMALS,For,,,LC
Marmota himalayana,MAMMALS,Bar_Gra_Shr,5500.0,2900.0,LC
Phaiomys leucurus,MAMMALS,For_Gra,4500.0,,LC
Moschus chrysogaster,MAMMALS,For_Gra_Shr,5000.0,2000.0,EN
Alticola stoliczkanus,MAMMALS,For_Gra_Shr,,4000.0,LC
Moschus fuscus,MAMMALS,For_Shr,4200.0,2600.0,EN
Soriculus nigrescens,MAMMALS,For,4300.0,1050.0,LC
Macaca assamensis,MAMMALS,For,3100.0,200.0,NT
Neodon sikimensis,MAMMALS,For_Gra,3700.0,2100.0,LC
Ursus thibetanus,MAMMALS,Cro_For_Gra_Shr_Wet,4300.0,0.0,VU
Naemorhedus goral,MAMMALS,For_Gra_Shr,4000.0,900.0,NT
Moschus leucogaster,MAMMALS,For_Gra_Shr,,2500.0,EN
Mus musculus,MAMMALS,Cro_Imp_Shr_Wat_Wet,,,LC
Macaca mulatta,MAMMALS,Cro_For_Gra_Imp_Shr,4000.0,0.0,LC
Capricornis sumatraensis,MAMMALS,For_Shr,3000.0,200.0,VU
Episoriculus caudatus,MAMMALS,For_Gra,3600.0,1800.0,LC
Sus scrofa,MAMMALS,Cro_For_Gra_Shr_Wat_Wet,,0.0,LC
Prionailurus bengalensis,MAMMALS,For_Shr,4474.0,0.0,LC
Mus pahari,MAMMALS,For,2000.0,200.0,LC
Prionodon pardicolor,MAMMALS,For_Shr,3308.0,150.0,LC
Tupaia belangeri,MAMMALS,For_Shr,3000.0,0.0,LC
Aonyx cinereus,MAMMALS,For_Gra_Wat_Wet,2000.0,0.0,VU
Cynopterus sphinx,MAMMALS,For,400.0,0.0,LC
Rattus andamanensis,MAMMALS,For,2000.0,0.0,LC
Arctictis binturong,MAMMALS,For,3000.0,0.0,VU
Catopuma temminckii,MAMMALS,For_Gra_Shr,3738.0,0.0,NT
Paradoxurus hermaphroditus,MAMMALS,For_Imp_Shr,2500.0,0.0,LC
Cuon alpinus,MAMMALS,For_Gra_Shr,5300.0,0.0,EN
Rattus rattus,MAMMALS,Cro_For_Imp_Shr_Wet,,,LC
Ptyas korros,REPTILES,For_Gra_Shr,,,NT
Hemidactylus garnotii,REPTILES,For_Imp,1313.0,0.0,LC
Laudakia sacra,REPTILES,Wet,4400.0,3300.0,LC
Phrynocephalus theobaldi,REPTILES,Bar_Gra_Shr,4200.0,2700.0,LC
Gloydius himalayanus,REPTILES,Bar_For_Gra_Imp,3048.0,800.0,LC
Trachischium tenuiceps,REPTILES,For,2400.0,800.0,DD
Eutropis dissimilis,REPTILES,Bar_Cro_For_Gra_Imp_Shr,,,LC
Rhabdophis himalayanus,REPTILES,For,2350.0,900.0,LC
Oligodon dorsalis,REPTILES,For,1800.0,25.0,LC
Bungarus bungaroides,REPTILES,For,2100.0,250.0,LC
Ovophis monticola,REPTILES,For_Gra_Shr,2600.0,600.0,LC
Elaphe cantoris,REPTILES,For,2100.0,,LC
Naja naja,REPTILES,Bar_Cro_For_Imp_Shr_Wat,2000.0,100.0,LC
Lycodon aulicus,REPTILES,Cro_For_Imp_Shr,2100.0,0.0,LC
Sinomicrurus macclellandi,REPTILES,For,2483.0,150.0,LC
Ptyas nigromarginata,REPTILES,For,2000.0,300.0,LC
Dopasia gracilis,REPTILES,For,2000.0,,LC
Oligodon albocinctus,REPTILES,For,1667.0,,LC
Lycodon fasciatus,REPTILES,For,2300.0,1000.0,LC
Amphiesma stolatum,REPTILES,For_Gra_Shr_Wat_Wet,2000.0,100.0,LC
Sphenomorphus maculatus,REPTILES,For_Gra_Wat_Wet,1300.0,450.0,LC
Sphenomorphus indicus,REPTILES,For_Gra,4000.0,40.0,LC
Elaphe taeniura,REPTILES,For_Shr,3000.0,0.0,VU
Calotes versicolor,REPTILES,For_Imp_Shr,3000.0,0.0,LC
Ptyas mucosa,REPTILES,For_Gra_Shr_Wet,4000.0,,LC
Sibynophis collaris,REPTILES,For,3000.0,,LC
Hemidactylus brookii,REPTILES,For_Imp_Shr,1000.0,0.0,LC
Rhabdophis subminiatus,REPTILES,Wat_Wet,1200.0,0.0,LC
