name,type,habitat,ele_upper,ele_lower,category
Strauchbufo raddei,AMPHIBIAN,Bar_Cro_For_Shr_Wat_Wet,,,LC
Asio otus,BIRD,For_Gra_Shr_Wet,2750.0,0.0,LC
Buteo japonicus,BIRD,Cro_For_Gra_Shr_Wet,2500.0,0.0,LC
Circus melanoleucos,BIRD,Cro_Gra_Shr_Wet,2100.0,,LC
Circus spilonotus,BIRD,Cro_Gra_Wat_Wet,2000.0,0.0,LC
Cuculus optatus,BIRD,For_Shr,4500.0,0.0,LC
Falco cherrug,BIRD,Cro_For_Gra_Shr_Wat_Wet,4700.0,0.0,EN
Falco tinnunculus,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,3500.0,0.0,LC
Haliaeetus leucoryphus,BIRD,Wet,5000.0,,EN
Recurvirostra avosetta,BIRD,Gra_Wat_Wet,3000.0,,LC
Aquila nipalensis,BIRD,Bar_For_Gra,3000.0,0.0,EN
Saxicola torquatus,BIRD,Cro_For_Gra_Imp_Shr_Wet,3200.0,,LC
Upupa epops,BIRD,Gra_Imp,3650.0,,LC
Milvus migrans,BIRD,Bar_Cro_For_Imp_Shr_Wat_Wet,4900.0,0.0,LC
Alaudala rufescens,BIRD,Gra_Shr_Wat,3000.0,,LC
Alectoris chukar,BIRD,Gra_Shr,4500.0,,LC
Anas platyrhynchos,BIRD,Wat_Wet,1000.0,,LC
Anthus richardi,BIRD,Cro,1800.0,,LC
Anthus rubescens,BIRD,Cro_Gra_Wat_Wet,2700.0,,LC
Apus pacificus,BIRD,For_Imp,4000.0,,LC
Aquila heliaca,BIRD,Cro_For_Gra_Shr_Wet,1600.0,0.0,VU
Ardea alba,BIRD,Gra_Wat_Wet,1500.0,,LC
Athene noctua,BIRD,Cro_Gra_Imp_Shr,2600.0,,LC
Aythya nyroca,BIRD,Wat_Wet,880.0,0.0,NT
Charadrius alexandrinus,BIRD,Bar_Gra_Wat_Wet,3000.0,,LC
Charadrius leschenaultii,BIRD,Bar_Gra_Wat_Wet,3000.0,,LC
Cuculus canorus,BIRD,For_Gra_Shr,3800.0,,LC
Cyanecula svecica,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,,LC
Emberiza pallasi,BIRD,Cro_Gra_Shr_Wet,,,LC
Emberiza schoeniclus,BIRD,Cro_Wet,,,LC
Eremophila alpestris,BIRD,Cro_Gra_Shr_Wat,5400.0,,LC
Fulica atra,BIRD,Gra_Wat_Wet,3500.0,,LC
Galerida cristata,BIRD,Cro_Gra_Imp_Shr_Wat,3200.0,,LC
Himantopus himantopus,BIRD,Gra_Wat_Wet,4200.0,,LC
Hirundapus caudacutus,BIRD,For_Gra_Shr,4000.0,,LC
Hirundo rustica,BIRD,Cro_Gra_Imp_Shr_Wat_Wet,3000.0,,LC
Lanius excubitor,BIRD,Bar_For_Gra_Shr_Wet,2800.0,,LC
Larus canus,BIRD,Gra_Wat_Wet,1400.0,,LC
Motacilla alba,BIRD,Bar_Gra_Wat_Wet,5000.0,,LC
Motacilla citreola,BIRD,Cro_Wat_Wet,4600.0,,LC
Motacilla tschutschensis,BIRD,Cro_Gra_Shr_Wat_Wet,4500.0,,LC
Muscicapa dauurica,BIRD,For_Imp,,,LC
Muscicapa sibirica,BIRD,For_Shr,4000.0,1400.0,LC
Pandion haliaetus,BIRD,For_Wat_Wet,1000.0,0.0,LC
Phalacrocorax carbo,BIRD,For_Wat_Wet,,,LC
Phoenicurus ochruros,BIRD,Gra_Imp_Shr_Wat,3700.0,,LC
Podiceps cristatus,BIRD,Wat_Wet,3000.0,0.0,LC
Zapornia pusilla,BIRD,Gra_Wat_Wet,2450.0,,LC
Zoothera aurea,BIRD,For_Shr,3600.0,,LC
Charadrius veredus,BIRD,Bar_Gra_Wat_Wet,,,LC
Ciconia nigra,BIRD,Wet,2000.0,,LC
Columba rupestris,BIRD,Imp_Shr,5500.0,2000.0,LC
Cygnus cygnus,BIRD,Cro_Wet,,,LC
Falco subbuteo,BIRD,Cro_For_Gra_Imp_Shr_Wet,,,LC
Glareola maldivarum,BIRD,Cro_Gra_Wat_Wet,,,LC
Arundinax aedon,BIRD,Cro_Shr_Wet,,,LC
Anthus godlewskii,BIRD,Cro_Gra_Shr_Wet,3000.0,,LC
Locustella tacsanowskia,BIRD,Cro_For_Gra_Wat,3600.0,2800.0,LC
Corvus dauuricus,BIRD,For_Gra_Imp,,,LC
Pyrrhocorax pyrrhocorax,BIRD,Gra_Shr_Wat,,,LC
Emberiza cioides,BIRD,For_Gra_Shr,,,LC
Calliope calliope,BIRD,Cro_For_Imp_Shr_Wat_Wet,,,LC
Pyrgilauda davidiana,BIRD,Bar_Gra_Wet,3000.0,1000.0,LC
Spodiopsar cineraceus,BIRD,Cro_For_Imp,,,LC
Numenius arquata,BIRD,Cro_For_Gra_Wat_Wet,,,NT
Otis tarda,BIRD,Cro_Gra,,0.0,VU
Pelecanus crispus,BIRD,Wat_Wet,,,NT
Vanellus vanellus,BIRD,Cro_Gra_Shr_Wat,,,NT
Perdix dauurica,BIRD,For_Gra,3000.0,,LC
Petronia petronia,BIRD,Gra,,,LC
Sibirionetta formosa,BIRD,Cro_Wet,,,LC
Syrrhaptes paradoxus,BIRD,Bar_Cro_Shr,3250.0,1850.0,LC
Tadorna ferruginea,BIRD,Cro_Gra_Wat_Wet,,,LC
Tringa totanus,BIRD,Wat_Wet,,,LC
Acrocephalus orientalis,BIRD,Cro_Gra_Shr_Wet,1000.0,,LC
Calandrella dukhunensis,BIRD,Cro_Gra_Shr,,,LC
Lanius isabellinus,BIRD,Cro_Gra_Imp_Shr_Wet,3000.0,,LC
Lanius sphenocercus,BIRD,Bar_Cro_Gra_Shr,5200.0,,LC
Oenanthe deserti,BIRD,Bar_Cro_Shr,2700.0,,LC
Panurus biarmicus,BIRD,Wet,3050.0,,LC
Phylloscopus fuscatus,BIRD,Cro_For_Gra_Shr_Wet,,,LC
Turdus naumanni,BIRD,For_Gra_Shr,,,LC
Ficedula albicilla,BIRD,For,,,LC
Emberiza rustica,BIRD,Cro_For_Shr_Wet,,,VU
Phylloscopus inornatus,BIRD,For_Shr,2440.0,1000.0,LC
Bombycilla garrulus,BIRD,Cro_For_Imp,,,LC
Corvus corax,BIRD,For_Gra_Shr,5000.0,,LC
Lanius cristatus,BIRD,Bar_Cro_For_Gra_Imp_Shr,1800.0,,LC
Helopsaltes certhiola,BIRD,Cro_Gra_Shr_Wet,1900.0,,LC
Phylloscopus proregulus,BIRD,For,1700.0,1500.0,LC
Melanocorypha mongolica,BIRD,Gra,,,LC
Monticola saxatilis,BIRD,Gra_Shr,4000.0,1250.0,LC
Oenanthe isabellina,BIRD,Bar_Gra_Shr_Wat,2700.0,,LC
