name,type,habitat,ele_upper,ele_lower,category
Pelophylax fukienensis,AMPHIBIAN,For_Wat_Wet,1200.0,0.0,LC
Limnonectes fujianensis,AMPHIBIAN,For_Wat_Wet,1100.0,600.0,LC
Polypedates megacephalus,AMPHIBIAN,Cro_For_Gra_Shr_Wat_Wet,1600.0,0.0,LC
Hylarana latouchii,AMPHIBIAN,For_Wat_Wet,1500.0,30.0,LC
Hyla chinensis,AMPHIBIAN,Cro_For_Wat_Wet,,,LC
Sylvirana guentheri,AMPHIBIAN,Wat_Wet,1100.0,,LC
Nidirana adenopleura,AMPHIBIAN,For_Gra_Shr_Wat_Wet,1800.0,30.0,LC
Micryletta steinegeri,AMPHIBIAN,For_Wat_Wet,500.0,,VU
Zhangixalus arvalis,AMPHIBIAN,Cro_For_Wat_Wet,50.0,50.0,EN
Bufo bankorensis,AMPHIBIAN,Cro_For_Wat_Wet,2700.0,0.0,LC
Kurixalus eiffingeri,AMPHIBIAN,For,2000.0,50.0,LC
Kurixalus idiootocus,AMPHIBIAN,Gra_Shr_Wat_Wet,2000.0,50.0,LC
Buergeria robusta,AMPHIBIAN,For_Wet,1800.0,0.0,LC
Zhangixalus moltrechti,AMPHIBIAN,For_Wat_Wet,2500.0,0.0,LC
Odorrana swinhoana,AMPHIBIAN,For_Wet,2000.0,0.0,LC
Rana sauteri,AMPHIBIAN,For_Wet,2500.0,170.0,VU
Buergeria choui,AMPHIBIAN,For_Wat_Wet,1800.0,0.0,LC
Rana longicrus,AMPHIBIAN,Cro_For_Wat_Wet,,,VU
Microhyla butleri,AMPHIBIAN,For_Shr_Wat_Wet,1500.0,220.0,LC
Hoplobatrachus rugulosus,AMPHIBIAN,Cro_Imp_Wat,,,LC
Microhyla fissipes,AMPHIBIAN,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,0.0,LC
Fejervarya limnocharis,AMPHIBIAN,Cro_For_Gra_Imp_Wat_Wet,2000.0,0.0,LC
Duttaphrynus melanostictus,AMPHIBIAN,Cro_Imp_Wat,,,LC
Microhyla heymonsi,AMPHIBIAN,Cro_For_Gra_Shr_Wat_Wet,,,LC
Lithobates catesbeianus,AMPHIBIAN,Wat_Wet,,,LC
Asio otus,BIRD,For_Gra_Shr_Wet,2750.0,0.0,LC
Buteo japonicus,BIRD,Cro_For_Gra_Shr_Wet,2500.0,0.0,LC
Cacatua sulphurea,BIRD,Cro_For_Shr,1000.0,0.0,CR
Circus cyaneus,BIRD,Cro_For_Gra_Shr_Wet,3000.0,0.0,LC
Circus melanoleucos,BIRD,Cro_Gra_Shr_Wet,2100.0,,LC
Circus spilonotus,BIRD,Cro_Gra_Wat_Wet,2000.0,0.0,LC
Clanga clanga,BIRD,Cro_For_Gra_Wat_Wet,1400.0,0.0,VU
Cuculus optatus,BIRD,For_Shr,4500.0,0.0,LC
Falco tinnunculus,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,3500.0,0.0,LC
Glaucidium brodiei,BIRD,For_Shr,2750.0,1350.0,LC
Nisaetus nipalensis,BIRD,For,4000.0,600.0,NT
Pernis ptilorhynchus,BIRD,For_Gra,1800.0,0.0,LC
Aythya ferina,BIRD,Wat_Wet,2690.0,0.0,VU
Haliaeetus leucogaster,BIRD,Wat_Wet,900.0,,LC
Ardea intermedia,BIRD,For_Gra_Wat_Wet,1450.0,,LC
Gorsachius goisagi,BIRD,Cro_For_Wet,2400.0,,VU
Saxicola torquatus,BIRD,Cro_For_Gra_Imp_Shr_Wet,3200.0,,LC
Rallina eurizonoides,BIRD,Cro_For_Shr_Wat_Wet,1600.0,,LC
Zapornia paykullii,BIRD,Gra_Wet,,,NT
Acridotheres javanicus,BIRD,Gra_Wet,,,VU
Anas crecca,BIRD,Cro_For_Shr_Wat_Wet,,,LC
Milvus migrans,BIRD,Bar_Cro_For_Imp_Shr_Wat_Wet,4900.0,0.0,LC
Alexandrinus krameri,BIRD,Cro_For_Gra_Shr_Wet,2000.0,,LC
Coracina javensis,BIRD,For_Gra,,,LC
Anas acuta,BIRD,Wat_Wet,,,LC
Anas platyrhynchos,BIRD,Wat_Wet,1000.0,,LC
Anthus cervinus,BIRD,Cro_Shr_Wat_Wet,2500.0,,LC
Anthus richardi,BIRD,Cro,1800.0,,LC
Apus pacificus,BIRD,For_Imp,4000.0,,LC
Aquila heliaca,BIRD,Cro_For_Gra_Shr_Wet,1600.0,0.0,VU
Ardea cinerea,BIRD,For_Gra_Wat_Wet,4000.0,,LC
Ardea purpurea,BIRD,For_Shr_Wat_Wet,1800.0,,LC
Arenaria interpres,BIRD,Gra_Wat_Wet,,,LC
Bubulcus ibis,BIRD,Cro_For_Gra_Wet,4080.0,,LC
Calidris alpina,BIRD,Cro_Wat_Wet,,,LC
Calidris falcinellus,BIRD,Wat_Wet,,200.0,LC
Charadrius alexandrinus,BIRD,Bar_Gra_Wat_Wet,3000.0,,LC
Charadrius dubius,BIRD,For_Gra_Imp_Wat_Wet,800.0,,LC
Charadrius leschenaultii,BIRD,Bar_Gra_Wat_Wet,3000.0,,LC
Cyanecula svecica,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,,LC
Falco peregrinus,BIRD,Bar_For_Gra_Imp_Shr_Wat_Wet,3300.0,0.0,LC
Fulica atra,BIRD,Gra_Wat_Wet,3500.0,,LC
Gallinago gallinago,BIRD,For_Gra_Wat_Wet,,,LC
Gallinula chloropus,BIRD,Wat_Wet,4000.0,,LC
Gelochelidon nilotica,BIRD,Wat_Wet,100.0,,LC
Himantopus himantopus,BIRD,Gra_Wat_Wet,4200.0,,LC
Hirundo rustica,BIRD,Cro_Gra_Imp_Shr_Wat_Wet,3000.0,,LC
Horornis canturians,BIRD,For_Imp_Shr_Wet,,,LC
Hydroprogne caspia,BIRD,Wat_Wet,,,LC
Larus canus,BIRD,Gra_Wat_Wet,1400.0,,LC
Larus fuscus,BIRD,Cro_Gra_Imp_Wat_Wet,,,LC
Larus smithsonianus,BIRD,Cro_Imp_Wat,2000.0,,LC
Motacilla alba,BIRD,Bar_Gra_Wat_Wet,5000.0,,LC
Motacilla tschutschensis,BIRD,Cro_Gra_Shr_Wat_Wet,4500.0,,LC
Muscicapa dauurica,BIRD,For_Imp,,,LC
