name,type,habitat,ele_upper,ele_lower,category
Quasipaa boulengeri,AMPHIBIAN,Wet,,,EN
Odorrana schmackeri,AMPHIBIAN,For_Wet,,,LC
Megophrys chuannanensis,AMPHIBIAN,For_Wet,1400.0,800.0,NT
Odorrana margaretae,AMPHIBIAN,For_Wet,,,LC
Leptobrachella oshanensis,AMPHIBIAN,For_Wet,1800.0,600.0,LC
Oreolalax rhodostigmatus,AMPHIBIAN,For_Wet,2000.0,500.0,VU
Quasipaa robertingeri,AMPHIBIAN,For_Wet,,,EN
Amolops chunganensis,AMPHIBIAN,For_Wet,1900.0,700.0,LC
Oreolalax lichuanensis,AMPHIBIAN,For_Shr_Wet,2300.0,1700.0,LC
Andrias davidianus,AMPHIBIAN,For_Wet,,,CR
Megophrys omeimontis,AMPHIBIAN,For_Wet,1500.0,700.0,LC
Nidirana daunchina,AMPHIBIAN,For_Wat_Wet,1800.0,1000.0,LC
Zhangixalus chenfui,AMPHIBIAN,For_Shr_Wat,3000.0,900.0,LC
Rana omeimontis,AMPHIBIAN,For_Gra_Wat_Wet,2100.0,250.0,LC
Tylototriton wenxianensis,AMPHIBIAN,For_Wat_Wet,2500.0,650.0,VU
Odorrana hejiangensis,AMPHIBIAN,For_Wet,1540.0,450.0,VU
Bufo gargarizans,AMPHIBIAN,Cro_For_Gra_Shr_Wat,4300.0,2.0,LC
Pelophylax nigromaculatus,AMPHIBIAN,Cro_For_Gra_Shr_Wat_Wet,,,NT
Dryophytes japonicus,AMPHIBIAN,For_Imp_Shr_Wat_Wet,,,LC
Rana chensinensis,AMPHIBIAN,For_Wet,,,LC
Odorrana grahami,AMPHIBIAN,For_Gra_Shr_Wet,,,NT
Rana chaochiaoensis,AMPHIBIAN,For_Gra_Shr_Wat_Wet,3500.0,1150.0,LC
Tylototriton kweichowensis,AMPHIBIAN,Gra_Shr_Wet,2400.0,1500.0,VU
Megophrys minor,AMPHIBIAN,For_Wet,,,LC
Nanorana yunnanensis,AMPHIBIAN,For_Gra_Wat_Wet,,,EN
Quasipaa spinosa,AMPHIBIAN,For_Gra_Wet,,,VU
