name,type,habitat,ele_upper,ele_lower,category
Odorrana schmackeri,AMPHIBIAN,For_Wet,,,LC
Amolops chunganensis,AMPHIBIAN,For_Wet,1900.0,700.0,LC
Bufo gargarizans,AMPHIBIAN,Cro_For_Gra_Shr_Wat,4300.0,2.0,LC
Pelophylax nigromaculatus,AMPHIBIAN,Cro_For_Gra_Shr_Wat_Wet,,,NT
Pelophylax fukienensis,AMPHIBIAN,For_Wat_Wet,1200.0,0.0,LC
Paramesotriton aurantius,AMPHIBIAN,For_Wet,832.0,590.0,VU
Quasipaa jiulongensis,AMPHIBIAN,For_Wet,1200.0,800.0,VU
Amolops wuyiensis,AMPHIBIAN,For_Wet,1300.0,100.0,LC
Odorrana exiliversabilis,AMPHIBIAN,For_Wet,1525.0,600.0,LC
Pachytriton granulosus,AMPHIBIAN,For_Wet,700.0,50.0,LC
Limnonectes fujianensis,AMPHIBIAN,For_Wat_Wet,1100.0,600.0,LC
Pachytriton brevipes,AMPHIBIAN,For_Wet,,,LC
Quasipaa exilispinosa,AMPHIBIAN,For_Wet,1400.0,0.0,LC
Quasipaa spinosa,AMPHIBIAN,For_Gra_Wet,,,VU
Polypedates megacephalus,AMPHIBIAN,Cro_For_Gra_Shr_Wat_Wet,1600.0,0.0,LC
Megophrys kuatunensis,AMPHIBIAN,For_Wet,,,LC
Amolops ricketti,AMPHIBIAN,For_Wet,,,LC
Leptobrachella liui,AMPHIBIAN,For_Gra_Wet,1400.0,300.0,LC
Leptobrachium liui,AMPHIBIAN,For_Wet,1600.0,800.0,LC
Hyla sanchiangensis,AMPHIBIAN,For_Wat_Wet,1560.0,500.0,LC
Hylarana latouchii,AMPHIBIAN,For_Wat_Wet,1500.0,30.0,LC
Rana zhenhaiensis,AMPHIBIAN,For_Gra_Wat_Wet,,,LC
Hyla chinensis,AMPHIBIAN,Cro_For_Wat_Wet,,,LC
Megophrys boettgeri,AMPHIBIAN,For_Wet,,,LC
Sylvirana guentheri,AMPHIBIAN,Wat_Wet,1100.0,,LC
Amolops daiyunensis,AMPHIBIAN,For_Wet,1400.0,700.0,NT
Nidirana adenopleura,AMPHIBIAN,For_Gra_Shr_Wat_Wet,1800.0,30.0,LC
Cynops orphicus,AMPHIBIAN,For_Wat_Wet,1600.0,600.0,EN
Zhangixalus dennysi,AMPHIBIAN,For_Wat_Wet,,,LC
Odorrana chloronota,AMPHIBIAN,For_Wet,1900.0,100.0,LC
Microhyla pulchra,AMPHIBIAN,Cro_For_Gra_Shr_Wat,1100.0,0.0,LC
Glandirana minima,AMPHIBIAN,Wat_Wet,550.0,110.0,EN
Microhyla butleri,AMPHIBIAN,For_Shr_Wat_Wet,1500.0,220.0,LC
Hoplobatrachus rugulosus,AMPHIBIAN,Cro_Imp_Wat,,,LC
Microhyla fissipes,AMPHIBIAN,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,0.0,LC
Fejervarya limnocharis,AMPHIBIAN,Cro_For_Gra_Imp_Wat_Wet,2000.0,0.0,LC
Hylarana taipehensis,AMPHIBIAN,For_Gra_Shr_Wat_Wet,,,LC
Duttaphrynus melanostictus,AMPHIBIAN,Cro_Imp_Wat,,,LC
Microhyla heymonsi,AMPHIBIAN,Cro_For_Gra_Shr_Wat_Wet,,,LC
Occidozyga lima,AMPHIBIAN,For_Gra_Wat_Wet,750.0,,LC
Asio otus,BIRD,For_Gra_Shr_Wet,2750.0,0.0,LC
Buteo japonicus,BIRD,Cro_For_Gra_Shr_Wet,2500.0,0.0,LC
Circus cyaneus,BIRD,Cro_For_Gra_Shr_Wet,3000.0,0.0,LC
Circus melanoleucos,BIRD,Cro_Gra_Shr_Wet,2100.0,,LC
Circus spilonotus,BIRD,Cro_Gra_Wat_Wet,2000.0,0.0,LC
Clanga clanga,BIRD,Cro_For_Gra_Wat_Wet,1400.0,0.0,VU
Cuculus optatus,BIRD,For_Shr,4500.0,0.0,LC
Cuculus saturatus,BIRD,For,4500.0,0.0,LC
Falco amurensis,BIRD,Cro_For_Gra_Wet,,,LC
Falco columbarius,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,,,LC
Falco tinnunculus,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,3500.0,0.0,LC
Glaucidium brodiei,BIRD,For_Shr,2750.0,1350.0,LC
Melanitta americana,BIRD,Shr_Wat_Wet,,,NT
Nisaetus nipalensis,BIRD,For,4000.0,600.0,NT
Pernis ptilorhynchus,BIRD,For_Gra,1800.0,0.0,LC
Recurvirostra avosetta,BIRD,Gra_Wat_Wet,3000.0,,LC
Aythya ferina,BIRD,Wat_Wet,2690.0,0.0,VU
Calidris pygmaea,BIRD,Gra_Wat,70.0,0.0,CR
Aquila nipalensis,BIRD,Bar_For_Gra,3000.0,0.0,EN
Haliaeetus albicilla,BIRD,For_Gra_Wat_Wet,1500.0,0.0,LC
Haliaeetus leucogaster,BIRD,Wat_Wet,900.0,,LC
Ardea intermedia,BIRD,For_Gra_Wat_Wet,1450.0,,LC
Gorsachius goisagi,BIRD,Cro_For_Wet,2400.0,,VU
Emberiza yessoensis,BIRD,Gra_Wat_Wet,,,NT
Saxicola torquatus,BIRD,Cro_For_Gra_Imp_Shr_Wet,3200.0,,LC
Zapornia paykullii,BIRD,Gra_Wet,,,NT
Acridotheres javanicus,BIRD,Gra_Wet,,,VU
Anas crecca,BIRD,Cro_For_Shr_Wat_Wet,,,LC
Upupa epops,BIRD,Gra_Imp,3650.0,,LC
Milvus migrans,BIRD,Bar_Cro_For_Imp_Shr_Wat_Wet,4900.0,0.0,LC
Oroanassa magnifica,BIRD,For_Wet,,,EN
Coracina javensis,BIRD,For_Gra,,,LC
Anas acuta,BIRD,Wat_Wet,,,LC
Anthus cervinus,BIRD,Cro_Shr_Wat_Wet,2500.0,,LC
Anthus richardi,BIRD,Cro,1800.0,,LC
Anthus rubescens,BIRD,Cro_Gra_Wat_Wet,2700.0,,LC
Apus pacificus,BIRD,For_Imp,4000.0,,LC
Aquila fasciata,BIRD,For_Gra_Shr_Wet,3000.0,0.0,LC
Aquila heliaca,BIRD,Cro_For_Gra_Shr_Wet,1600.0,0.0,VU
Ardea alba,BIRD,Gra_Wat_Wet,1500.0,,LC
Ardea cinerea,BIRD,For_Gra_Wat_Wet,4000.0,,LC
Ardea purpurea,BIRD,For_Shr_Wat_Wet,1800.0,,LC
Arenaria interpres,BIRD,Gra_Wat_Wet,,,LC
Bubulcus ibis,BIRD,Cro_For_Gra_Wet,4080.0,,LC
Calidris alpina,BIRD,Cro_Wat_Wet,,,LC
Charadrius alexandrinus,BIRD,Bar_Gra_Wat_Wet,3000.0,,LC
Charadrius dubius,BIRD,For_Gra_Imp_Wat_Wet,800.0,,LC
Cuculus canorus,BIRD,For_Gra_Shr,3800.0,,LC
Cyanecula svecica,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,,LC
Elanus caeruleus,BIRD,Bar_Cro_Gra_Shr,3000.0,0.0,LC
Emberiza schoeniclus,BIRD,Cro_Wet,,,LC
Emberiza siemsseni,BIRD,Shr,2100.0,500.0,LC
Falco peregrinus,BIRD,Bar_For_Gra_Imp_Shr_Wat_Wet,3300.0,0.0,LC
Fulica atra,BIRD,Gra_Wat_Wet,3500.0,,LC
Gallinago gallinago,BIRD,For_Gra_Wat_Wet,,,LC
