name,type,habitat,ele_upper,ele_lower,category
Quasipaa spinosa,AMPHIBIAN,For_Gra_Wet,,,VU
Polypedates megacephalus,AMPHIBIAN,Cro_For_Gra_Shr_Wat_Wet,1600.0,0.0,LC
Sylvirana guentheri,AMPHIBIAN,Wat_Wet,1100.0,,LC
Hyla simplex,AMPHIBIAN,Cro_For_Shr_Wat,,,LC
Polypedates mutus,AMPHIBIAN,For_Wat_Wet,,,LC
Kurixalus odontotarsus,AMPHIBIAN,For_Shr_Wat_Wet,,,LC
Odorrana chloronota,AMPHIBIAN,For_Wet,1900.0,100.0,LC
Microhyla pulchra,AMPHIBIAN,Cro_For_Gra_Shr_Wat,1100.0,0.0,LC
Chirixalus doriae,AMPHIBIAN,For_Shr_Wat_Wet,1630.0,,LC
Rohanixalus vittatus,AMPHIBIAN,For_Gra_Wat_Wet,,,LC
Kaloula pulchra,AMPHIBIAN,Cro_For_Imp_Shr_Wat_Wet,750.0,0.0,LC
Microhyla butleri,AMPHIBIAN,For_Shr_Wat_Wet,1500.0,220.0,LC
Kalophrynus interlineatus,AMPHIBIAN,For_Gra_Shr_Wet,,,LC
Amolops hainanensis,AMPHIBIAN,For_Wet,960.0,80.0,EN
Buergeria oxycephala,AMPHIBIAN,For_Wet,1000.0,80.0,VU
Sylvirana spinulosa,AMPHIBIAN,For_Wet,1000.0,80.0,VU
Limnonectes fragilis,AMPHIBIAN,For_Wet,1100.0,290.0,VU
Amolops torrentis,AMPHIBIAN,For_Wet,1000.0,80.0,VU
Liuixalus ocellatus,AMPHIBIAN,For,1300.0,200.0,VU
Hoplobatrachus rugulosus,AMPHIBIAN,Cro_Imp_Wat,,,LC
Microhyla fissipes,AMPHIBIAN,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,0.0,LC
Odorrana nasuta,AMPHIBIAN,For_Wet,1000.0,350.0,LC
Occidozyga martensii,AMPHIBIAN,For_Wat_Wet,,,LC
Hylarana macrodactyla,AMPHIBIAN,For_Wat_Wet,,,LC
Fejervarya limnocharis,AMPHIBIAN,Cro_For_Gra_Imp_Wat_Wet,2000.0,0.0,LC
Hylarana taipehensis,AMPHIBIAN,For_Gra_Shr_Wat_Wet,,,LC
Duttaphrynus melanostictus,AMPHIBIAN,Cro_Imp_Wat,,,LC
Microhyla heymonsi,AMPHIBIAN,Cro_For_Gra_Shr_Wat_Wet,,,LC
Fejervarya cancrivora,AMPHIBIAN,Cro_For_Wat_Wet,,,LC
Occidozyga lima,AMPHIBIAN,For_Gra_Wat_Wet,750.0,,LC
Asio otus,BIRD,For_Gra_Shr_Wet,2750.0,0.0,LC
Buteo japonicus,BIRD,Cro_For_Gra_Shr_Wet,2500.0,0.0,LC
Circus cyaneus,BIRD,Cro_For_Gra_Shr_Wet,3000.0,0.0,LC
Circus melanoleucos,BIRD,Cro_Gra_Shr_Wet,2100.0,,LC
Circus spilonotus,BIRD,Cro_Gra_Wat_Wet,2000.0,0.0,LC
Cuculus optatus,BIRD,For_Shr,4500.0,0.0,LC
Cuculus saturatus,BIRD,For,4500.0,0.0,LC
Ducula aenea,BIRD,For_Shr,1300.0,0.0,NT
Falco columbarius,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,,,LC
Falco severus,BIRD,Cro_For_Gra,2600.0,0.0,LC
Falco tinnunculus,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,3500.0,0.0,LC
Glaucidium brodiei,BIRD,For_Shr,2750.0,1350.0,LC
Pernis ptilorhynchus,BIRD,For_Gra,1800.0,0.0,LC
Aythya ferina,BIRD,Wat_Wet,2690.0,0.0,VU
Calidris pygmaea,BIRD,Gra_Wat,70.0,0.0,CR
Aquila nipalensis,BIRD,Bar_For_Gra,3000.0,0.0,EN
Aviceda jerdoni,BIRD,For_Gra,1100.0,200.0,LC
Haliaeetus leucogaster,BIRD,Wat_Wet,900.0,,LC
Ardea intermedia,BIRD,For_Gra_Wat_Wet,1450.0,,LC
Saxicola torquatus,BIRD,Cro_For_Gra_Imp_Shr_Wet,3200.0,,LC
Rallina eurizonoides,BIRD,Cro_For_Shr_Wat_Wet,1600.0,,LC
Anas crecca,BIRD,Cro_For_Shr_Wat_Wet,,,LC
Upupa epops,BIRD,Gra_Imp,3650.0,,LC
Milvus migrans,BIRD,Bar_Cro_For_Imp_Shr_Wat_Wet,4900.0,0.0,LC
Oroanassa magnifica,BIRD,For_Wet,,,EN
Himalayapsitta roseata,BIRD,Cro_For_Shr,1500.0,0.0,NT
Coracina javensis,BIRD,For_Gra,,,LC
Accipiter badius,BIRD,For_Gra_Imp_Shr,2200.0,0.0,LC
Anas acuta,BIRD,Wat_Wet,,,LC
Anthus cervinus,BIRD,Cro_Shr_Wat_Wet,2500.0,,LC
Anthus richardi,BIRD,Cro,1800.0,,LC
Anthus rubescens,BIRD,Cro_Gra_Wat_Wet,2700.0,,LC
Apus pacificus,BIRD,For_Imp,4000.0,,LC
Aquila fasciata,BIRD,For_Gra_Shr_Wet,3000.0,0.0,LC
Aquila heliaca,BIRD,Cro_For_Gra_Shr_Wet,1600.0,0.0,VU
Ardea alba,BIRD,Gra_Wat_Wet,1500.0,,LC
Ardea cinerea,BIRD,For_Gra_Wat_Wet,4000.0,,LC
Ardea purpurea,BIRD,For_Shr_Wat_Wet,1800.0,,LC
Arenaria interpres,BIRD,Gra_Wat_Wet,,,LC
