name,type,habitat,ele_upper,ele_lower,category
Quasipaa boulengeri,AMPHIBIAN,Wet,,,EN
Odorrana schmackeri,AMPHIBIAN,For_Wet,,,LC
Andrias davidianus,AMPHIBIAN,For_Wet,,,CR
Bufo gargarizans,AMPHIBIAN,Cro_For_Gra_Shr_Wat,4300.0,2.0,LC
Megophrys minor,AMPHIBIAN,For_Wet,,,LC
Theloderma rhododiscus,AMPHIBIAN,For_Wet,,,NT
Quasipaa shini,AMPHIBIAN,For_Wet,1550.0,510.0,EN
Pachytriton brevipes,AMPHIBIAN,For_Wet,,,LC
Quasipaa spinosa,AMPHIBIAN,For_Gra_Wet,,,VU
Polypedates megacephalus,AMPHIBIAN,Cro_For_Gra_Shr_Wat_Wet,1600.0,0.0,LC
Megophrys platyparietus,AMPHIBIAN,For_Wet,,,LC
Odorrana versabilis,AMPHIBIAN,For_Wet,1350.0,300.0,LC
Amolops ricketti,AMPHIBIAN,For_Wet,,,LC
Leptobrachella liui,AMPHIBIAN,For_Gra_Wet,1400.0,300.0,LC
Leptobrachium liui,AMPHIBIAN,For_Wet,1600.0,800.0,LC
Pachytriton inexpectatus,AMPHIBIAN,For_Wet,2000.0,300.0,LC
Megophrys spinata,AMPHIBIAN,For_Wet,1800.0,800.0,LC
Hyla sanchiangensis,AMPHIBIAN,For_Wat_Wet,1560.0,500.0,LC
Hylarana latouchii,AMPHIBIAN,For_Wat_Wet,1500.0,30.0,LC
Zhangixalus hungfuensis,AMPHIBIAN,For_Shr_Wet,,,DD
Sylvirana guentheri,AMPHIBIAN,Wat_Wet,1100.0,,LC
Odorrana andersonii,AMPHIBIAN,,,,
Hyla simplex,AMPHIBIAN,Cro_For_Shr_Wat,,,LC
Polypedates mutus,AMPHIBIAN,For_Wat_Wet,,,LC
Theloderma kwangsiense,AMPHIBIAN,For,,,DD
Zhangixalus yaoshanensis,AMPHIBIAN,For,2000.0,1500.0,NT
Kurixalus odontotarsus,AMPHIBIAN,For_Shr_Wat_Wet,,,LC
Tylototriton asperrimus,AMPHIBIAN,For_Wet,1400.0,1320.0,NT
