name,type,habitat,ele_upper,ele_lower,category
Haliaeetus albicilla,BIRD,For_Gra_Wat_Wet,1500.0,0.0,LC
Aceros nipalensis,BIRD,For,2400.0,300.0,VU
Sterna aurantia,BIRD,Wat_Wet,600.0,,VU
Ficedula hodgsoni,BIRD,For_Shr,,,LC
Ficedula superciliaris,BIRD,Cro_For_Gra_Imp,,,LC
Saxicola torquatus,BIRD,Cro_For_Gra_Imp_Shr_Wet,3200.0,,LC
Sitta formosa,BIRD,For,2400.0,600.0,VU
Suthora nipalensis,BIRD,For_Gra_Shr,3300.0,1200.0,LC
Anas crecca,BIRD,Cro_For_Shr_Wat_Wet,,,LC
Upupa epops,BIRD,Gra_Imp,3650.0,,LC
Palaeornis eupatria,BIRD,Bar_For_Shr,800.0,0.0,NT
Himalayapsitta himalayana,BIRD,Cro_For,2500.0,1250.0,LC
Accipiter badius,BIRD,For_Gra_Imp_Shr,2200.0,0.0,LC
Anas acuta,BIRD,Wat_Wet,,,LC
Anthus richardi,BIRD,Cro,1800.0,,LC
Apus pacificus,BIRD,For_Imp,4000.0,,LC
Aquila fasciata,BIRD,For_Gra_Shr_Wet,3000.0,0.0,LC
Aquila heliaca,BIRD,Cro_For_Gra_Shr_Wet,1600.0,0.0,VU
Ardea alba,BIRD,Gra_Wat_Wet,1500.0,,LC
Athene noctua,BIRD,Cro_Gra_Imp_Shr,2600.0,,LC
Aythya nyroca,BIRD,Wat_Wet,880.0,0.0,NT
Bubulcus ibis,BIRD,Cro_For_Gra_Wet,4080.0,,LC
Calliope pectardens,BIRD,For_Shr_Wet,3700.0,2700.0,NT
Charadrius alexandrinus,BIRD,Bar_Gra_Wat_Wet,3000.0,,LC
Cinnyris asiaticus,BIRD,Cro_For_Shr_Wet,,,LC
Columba livia,BIRD,Cro,4500.0,,LC
Cuculus canorus,BIRD,For_Gra_Shr,3800.0,,LC
Cyanecula svecica,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,,LC
Eremophila alpestris,BIRD,Cro_Gra_Shr_Wat,5400.0,,LC
Falco peregrinus,BIRD,Bar_For_Gra_Imp_Shr_Wat_Wet,3300.0,0.0,LC
Fulica atra,BIRD,Gra_Wat_Wet,3500.0,,LC
Galerida cristata,BIRD,Cro_Gra_Imp_Shr_Wat,3200.0,,LC
Gallinago gallinago,BIRD,For_Gra_Wat_Wet,,,LC
Gallinula chloropus,BIRD,Wat_Wet,4000.0,,LC
Himantopus himantopus,BIRD,Gra_Wat_Wet,4200.0,,LC
Hirundapus caudacutus,BIRD,For_Gra_Shr,4000.0,,LC
Hirundo rustica,BIRD,Cro_Gra_Imp_Shr_Wat_Wet,3000.0,,LC
Larvivora brunnea,BIRD,For_Shr,,,LC
Monticola cinclorhyncha,BIRD,For_Gra,2000.0,900.0,LC
Motacilla alba,BIRD,Bar_Gra_Wat_Wet,5000.0,,LC
Motacilla citreola,BIRD,Cro_Wat_Wet,4600.0,,LC
Muscicapa sibirica,BIRD,For_Shr,4000.0,1400.0,LC
Passer domesticus,BIRD,Cro_For_Imp_Shr_Wat_Wet,4500.0,,LC
Phalacrocorax carbo,BIRD,For_Wat_Wet,,,LC
Phoenicurus ochruros,BIRD,Gra_Imp_Shr_Wat,3700.0,,LC
Phylloscopus burkii,BIRD,For,3800.0,250.0,LC
Podiceps cristatus,BIRD,Wat_Wet,3000.0,0.0,LC
Scolopax rusticola,BIRD,For_Shr,,,LC
Tichodroma muraria,BIRD,,,,LC
Tyto alba,BIRD,Cro_Gra_Shr_Wat_Wet,4000.0,,LC
Zapornia pusilla,BIRD,Gra_Wat_Wet,2450.0,,LC
Zoothera dauma,BIRD,For_Shr,3600.0,2400.0,LC
Zosterops palpebrosus,BIRD,For_Shr,4000.0,0.0,LC
Alcurus striatus,BIRD,For,,,LC
Chrysophlegma flavinucha,BIRD,For,2750.0,,LC
Clamator coromandus,BIRD,For_Gra_Shr,2450.0,,LC
Pericrocotus solaris,BIRD,For,,,LC
Columba hodgsonii,BIRD,For_Shr,4000.0,1800.0,LC
Columba leuconota,BIRD,Cro,5000.0,3000.0,LC
Columba pulchricollis,BIRD,For_Shr,3200.0,1200.0,LC
Columba rupestris,BIRD,Imp_Shr,5500.0,2000.0,LC
Coturnix japonica,BIRD,Cro_Gra,,,NT
Cuculus poliocephalus,BIRD,For_Gra,3660.0,1500.0,LC
Dendrocopos darjellensis,BIRD,For_Shr,4000.0,1500.0,LC
Dendrocopos hyperythrus,BIRD,For,4300.0,500.0,LC
Dryobates cathpharius,BIRD,For,3000.0,1200.0,LC
Egretta garzetta,BIRD,For_Gra_Wat_Wet,2000.0,,LC
Eudynamys scolopaceus,BIRD,For_Imp_Shr,1500.0,,LC
Anthus hodgsoni,BIRD,For_Gra_Shr,4000.0,,LC
Falco subbuteo,BIRD,Cro_For_Gra_Imp_Shr_Wet,,,LC
Treron apicauda,BIRD,For,1800.0,,LC
Gallinago solitaria,BIRD,Gra_Wat_Wet,5000.0,1500.0,LC
Gallinago nemoricola,BIRD,For_Gra_Wet,5000.0,3000.0,VU
Gallus gallus,BIRD,For,2000.0,,LC
Glareola maldivarum,BIRD,Cro_Gra_Wat_Wet,,,LC
Picoides canicapillus,BIRD,For_Shr,2800.0,,LC
Grus nigricollis,BIRD,Cro_Wet,4900.0,2100.0,NT
Halcyon coromanda,BIRD,For_Imp_Wet,1800.0,,LC
Harpactes erythrocephalus,BIRD,For,2500.0,250.0,LC
Hemiprocne coronata,BIRD,For,1400.0,,LC
Hydrophasianus chirurgus,BIRD,Wet,,,LC
Hirundapus cochinchinensis,BIRD,For,3350.0,,LC
Ibidorhyncha struthersii,BIRD,Wet,4400.0,100.0,LC
Sibia nipalensis,BIRD,For_Shr,3500.0,1400.0,LC
Aethopyga nipalensis,BIRD,For_Shr,,,LC
Alauda gulgula,BIRD,Cro_Gra_Shr_Wat_Wet,4300.0,,LC
Schoeniparus castaneceps,BIRD,For,3600.0,300.0,LC
Schoeniparus dubius,BIRD,For_Shr,,,LC
Anthus godlewskii,BIRD,Cro_Gra_Shr_Wet,3000.0,,LC
Anthus roseatus,BIRD,Gra_Wet,5000.0,2700.0,LC
Anthus rufulus,BIRD,Cro_Gra_Wat,2400.0,,LC
Locustella luteoventris,BIRD,Shr,3300.0,2000.0,LC
Brachypteryx leucophris,BIRD,For,2100.0,600.0,LC
Certhia discolor,BIRD,For,2750.0,1600.0,LC
Certhia nipalensis,BIRD,For,3660.0,2000.0,LC
Chloris spinoides,BIRD,Cro_For_Shr,4400.0,1600.0,LC
Agraphospiza rubescens,BIRD,For,4000.0,1500.0,LC
Horornis brunnescens,BIRD,For_Gra_Shr,,,LC
Cettia brunnifrons,BIRD,For_Gra_Shr,,,LC
Phoenicurus leucocephalus,BIRD,Wet,,,LC
Zapornia bicolor,BIRD,Cro_For_Gra_Wet,3600.0,1000.0,LC
Cochoa viridis,BIRD,For,1800.0,700.0,LC
Lalage melaschistos,BIRD,Cro_For,,,LC
Pyrrhocorax graculus,BIRD,Gra_Imp,5000.0,1260.0,LC
Pyrrhocorax pyrrhocorax,BIRD,Gra_Shr_Wat,,,LC
Culicicapa ceylonensis,BIRD,For_Shr,,,LC
Cutia nipalensis,BIRD,For,2800.0,850.0,LC
Cyornis magnirostris,BIRD,For_Imp_Shr,1800.0,0.0,NT
Delichon nipalense,BIRD,Imp_Wet,4000.0,1000.0,LC
Dicaeum chrysorrheum,BIRD,For,,,LC
Dicaeum melanozanthum,BIRD,For,,,LC
Dicrurus leucophaeus,BIRD,Cro_For_Gra_Shr,,,LC
Dicrurus aeneus,BIRD,For,,,LC
Eumyias thalassinus,BIRD,Cro_For_Imp,3000.0,,LC
Ficedula westermanni,BIRD,For,,,LC
Ficedula erithacus,BIRD,For_Shr,,,LC
Ficedula sapphira,BIRD,Cro_For_Shr,,,LC
Ficedula tricolor,BIRD,Cro_For_Gra_Shr_Wet,,,LC
Trochalopteron subunicolor,BIRD,For_Shr,,,LC
Carpodacus sipahi,BIRD,For_Shr,3355.0,1600.0,LC
Leioptila annectens,BIRD,For,,,LC
Heterophasia capistrata,BIRD,Cro_For_Shr,3410.0,1200.0,LC
Emberiza lathami,BIRD,Cro_Imp_Shr,,,LC
Larus ridibundus,BIRD,Cro_Gra_Imp_Wat_Wet,,,LC
Phylloscopus castaniceps,BIRD,For,,,LC
Lerwa lerwa,BIRD,Gra_Shr,5000.0,3000.0,LC
Lophophorus impejanus,BIRD,For_Shr,4500.0,2100.0,LC
Lophura leucomelanos,BIRD,Cro_For_Shr,,25.0,LC
Loriculus vernalis,BIRD,For_Shr,1800.0,,LC
Calliope calliope,BIRD,Cro_For_Imp_Shr_Wat_Wet,,,LC
Siva cyanouroptera,BIRD,Cro_For_Shr,,,LC
Chrysominla strigula,BIRD,For_Shr,,,LC
Pyrgilauda blanfordi,BIRD,Bar_Gra,5000.0,4200.0,LC
Suthora fulvifrons,BIRD,For,3660.0,2440.0,LC
Paradoxornis unicolor,BIRD,For_Shr,3600.0,1850.0,LC
Lophophanes dichrous,BIRD,For,4240.0,2000.0,LC
Periparus rubidiventris,BIRD,For_Shr,4270.0,2500.0,LC
Passer cinnamomeus,BIRD,Cro_For_Shr,,,LC
Hydrornis nipalensis,BIRD,For,1500.0,,LC
Erythrogenys erythrogenys,BIRD,For_Shr,,,LC
Chelidorhynx hypoxanthus,BIRD,For,,,LC
Phoenicurus fuliginosus,BIRD,Wat,4000.0,,LC
Phylloscopus poliogenys,BIRD,For,,,LC
Phylloscopus whistleri,BIRD,For,2750.0,2000.0,LC
Cyanoderma chrysaeum,BIRD,For_Shr,,,LC
Sturnia malabarica,BIRD,For_Gra,,,LC
Spinus thibetanus,BIRD,For_Shr,4000.0,2800.0,LC
Cyanoderma ruficeps,BIRD,For,,,LC
Cettia castaneocoronata,BIRD,For_Shr_Wet,,,LC
Pomatorhinus superciliaris,BIRD,For_Shr,3500.0,1400.0,LC
Macropygia unchall,BIRD,For,3000.0,450.0,LC
Megaceryle lugubris,BIRD,For_Wet,2800.0,,LC
Microhierax caerulescens,BIRD,For,800.0,200.0,LC
Micropternus brachyurus,BIRD,For_Shr_Wet,1740.0,,LC
Mulleripicus pulverulentus,BIRD,For_Gra,1100.0,,VU
Numenius arquata,BIRD,Cro_For_Gra_Wat_Wet,,,NT
Otus spilocephalus,BIRD,For,2750.0,,LC
Phaenicophaeus tristis,BIRD,For_Shr,1800.0,,LC
Perdix hodgsoniae,BIRD,Cro_Gra_Shr,5600.0,3600.0,LC
Picus chlorolophus,BIRD,For_Shr,2100.0,,LC
Picus guerini,BIRD,For_Imp,2600.0,,LC
Psilopogon franklinii,BIRD,For,2700.0,900.0,LC
Psilopogon virens,BIRD,For,3000.0,,LC
Psittacula alexandri,BIRD,Cro_For,,,NT
Phoenicurus frontalis,BIRD,Cro_For_Gra_Shr,,,LC
Sasia ochracea,BIRD,For_Shr_Wet,2600.0,250.0,LC
Surniculus dicruroides,BIRD,For_Shr,2100.0,,LC
Streptopelia orientalis,BIRD,Cro_For_Imp_Shr_Wat,4000.0,,LC
Strix leptogrammica,BIRD,For,2500.0,750.0,LC
Strix nivicolum,BIRD,Cro_For_Imp_Shr,2350.0,,LC
Tachymarptis melba,BIRD,For_Gra_Imp_Shr_Wet,2800.0,,LC
Tadorna ferruginea,BIRD,Cro_Gra_Wat_Wet,,,LC
Tetraogallus tibetanus,BIRD,Gra,5800.0,3700.0,LC
Treron sphenurus,BIRD,For,3000.0,1000.0,LC
Tragopan satyra,BIRD,For,4250.0,2200.0,NT
Tringa totanus,BIRD,Wat_Wet,,,LC
Aethopyga siparaja,BIRD,For_Gra_Shr,,,LC
Brachypteryx cruralis,BIRD,For_Shr,,,LC
Locustella thoracica,BIRD,For_Gra_Shr_Wet,,,LC
Carpodacus thura,BIRD,Gra_Shr,4600.0,2400.0,LC
Corvus macrorhynchos,BIRD,For_Imp_Wat_Wet,,,LC
Dicaeum ignipectus,BIRD,For_Shr,3950.0,300.0,LC
Dicaeum minullum,BIRD,Cro_For,3660.0,,LC
Dicrurus hottentottus,BIRD,For_Imp,1850.0,,LC
Phylloscopus reguloides,BIRD,Cro_For_Shr,2550.0,1500.0,LC
Hypothymis azurea,BIRD,For_Wet,,,LC
Hypsipetes leucocephalus,BIRD,For_Gra,2100.0,600.0,LC
Leiothrix argentauris,BIRD,For_Shr,,,LC
Liocichla phoenicea,BIRD,For_Gra_Shr,2000.0,1200.0,LC
Nucifraga hemispila,BIRD,For,,,LC
Oriolus traillii,BIRD,For,,,LC
Phylloscopus affinis,BIRD,Cro_For_Shr,4880.0,3050.0,LC
Phylloscopus fuligiventer,BIRD,Gra_Shr_Wet,5000.0,3900.0,LC
Phylloscopus fuscatus,BIRD,Cro_For_Gra_Shr_Wet,,,LC
Phylloscopus maculipennis,BIRD,For,3500.0,1800.0,LC
Phylloscopus trochiloides,BIRD,Cro_For_Shr_Wet,4500.0,,LC
Pomatorhinus ferruginosus,BIRD,For,2400.0,400.0,LC
Pomatorhinus ruficollis,BIRD,For_Shr,3050.0,1370.0,LC
Riparia diluta,BIRD,Cro_Gra_Wat_Wet,4500.0,,LC
Pycnonotus leucogenys,BIRD,For_Imp_Shr,2400.0,300.0,LC
Pteruthius aeralatus,BIRD,For_Shr,,,LC
Rhipidura albicollis,BIRD,Cro_For_Imp,,,LC
Serilophus rubropygius,BIRD,Cro_For,2500.0,300.0,LC
Tarsiger rufilatus,BIRD,For,4400.0,3000.0,LC
Turdus atrogularis,BIRD,Cro_For_Gra_Shr_Wet,4200.0,,LC
Turdus rubrocanus,BIRD,For,3300.0,1500.0,LC
Geokichla citrina,BIRD,For_Wet,2300.0,250.0,LC
Zoothera mollissima,BIRD,Cro_For_Gra_Shr,4500.0,1300.0,LC
Staphida castaniceps,BIRD,For,1800.0,300.0,LC
Yuhina nigrimenta,BIRD,For,2300.0,200.0,LC
Zoothera dixoni,BIRD,For_Shr_Wet,4200.0,1200.0,LC
Gracula religiosa,BIRD,For,2000.0,300.0,LC
Lanius schach,BIRD,Bar_Cro_For_Gra_Imp_Shr_Wet,4300.0,,LC
Apus nipalensis,BIRD,For_Imp,2100.0,,LC
Aethopyga gouldiae,BIRD,For_Shr,,,LC
Procarduelis nipalensis,BIRD,For_Shr,,,LC
Carpodacus rubicilla,BIRD,Gra_Shr,5000.0,2500.0,LC
Hemitesia pallidipes,BIRD,For_Gra_Shr,,,LC
Ficedula albicilla,BIRD,For,,,LC
Ficedula strophiata,BIRD,For_Shr,,,LC
Mareca strepera,BIRD,Wet,,,LC
Picumnus innominatus,BIRD,For,3000.0,,LC
Pica pica,BIRD,Cro_For_Imp_Shr,,,LC
Pitta sordida,BIRD,Cro_For,2000.0,,LC
Pyrrhula nipalensis,BIRD,For_Shr,3300.0,1350.0,LC
Riparia chinensis,BIRD,Cro_Gra_Shr_Wat_Wet,1500.0,,LC
Abroscopus schisticeps,BIRD,For,,,LC
Delichon dasypus,BIRD,Imp_Wet,4800.0,1300.0,LC
Dicrurus macrocercus,BIRD,Cro_Gra_Imp_Shr,1525.0,,LC
Phylloscopus inornatus,BIRD,For_Shr,2440.0,1000.0,LC
Tarsiger hyperythrus,BIRD,Shr,3800.0,1300.0,LC
Calandrella acutirostris,BIRD,Bar,5000.0,1000.0,LC
Tarsiger indicus,BIRD,Shr,4200.0,3000.0,LC
Carpodacus puniceus,BIRD,Gra,5700.0,3900.0,LC
Cephalopyrus flammiceps,BIRD,For_Shr,,,LC
Cettia major,BIRD,For_Gra_Shr,4000.0,1800.0,LC
Chloropsis aurifrons,BIRD,Cro_For,1200.0,,LC
Cinclidium frontale,BIRD,For_Shr,2200.0,1850.0,LC
Cinclus pallasii,BIRD,Wet,,,LC
Cissa chinensis,BIRD,For_Shr_Wet,,,LC
Cochoa purpurea,BIRD,For,3000.0,1000.0,LC
Accipiter trivirgatus,BIRD,Cro_For,2400.0,,LC
Accipiter virgatus,BIRD,Cro_For,2200.0,300.0,LC
Corvus corax,BIRD,For_Gra_Shr,5000.0,,LC
Dicaeum cruentatum,BIRD,For,,,LC
Enicurus leschenaulti,BIRD,Shr_Wet,,,LC
Pterorhinus pectoralis,BIRD,For_Shr,,,LC
Lanius tephronotus,BIRD,Cro_For_Gra_Shr,4500.0,2200.0,LC
Lanius cristatus,BIRD,Bar_Cro_For_Gra_Imp_Shr,1800.0,,LC
Leptopoecile sophiae,BIRD,For_Shr,5000.0,2200.0,LC
Lonchura punctulata,BIRD,Cro_For_Gra_Imp_Shr_Wat,,,LC
Chrysococcyx maculatus,BIRD,For,2500.0,,LC
Melanochlora sultanea,BIRD,Cro_For_Shr,,,LC
Minla ignotincta,BIRD,For,3400.0,1000.0,LC
Monticola rufiventris,BIRD,For_Shr,3400.0,1200.0,LC
Monticola solitarius,BIRD,Gra_Shr,3600.0,,LC
Muscicapa ferruginea,BIRD,For,3600.0,1500.0,LC
Mycerobas affinis,BIRD,For_Shr,4000.0,2700.0,LC
Mycerobas carnipes,BIRD,For_Shr,4600.0,2800.0,LC
Mycerobas melanozanthos,BIRD,For,3600.0,1700.0,LC
Myophonus caeruleus,BIRD,For_Wet,4000.0,1000.0,LC
Hieraaetus pennatus,BIRD,Bar_Cro_For_Shr_Wat,3000.0,0.0,LC
Hierococcyx nisicolor,BIRD,For,2800.0,600.0,LC
Niltava grandis,BIRD,For,,,LC
Niltava macgrigoriae,BIRD,For_Gra_Shr_Wet,,,LC
Niltava sundara,BIRD,For,,,LC
Hierococcyx sparverioides,BIRD,For,3000.0,900.0,LC
Orthotomus sutorius,BIRD,Cro_For_Imp_Shr,,,LC
Accipiter gentilis,BIRD,For_Gra_Imp,3400.0,0.0,LC
Parus major,BIRD,Bar_Cro_For_Imp_Shr,4420.0,,LC
Parus monticolus,BIRD,Cro_For_Shr,3960.0,100.0,LC
Ictinaetus malaiensis,BIRD,For_Shr,2700.0,300.0,LC
Pericrocotus brevirostris,BIRD,For,,,LC
Pericrocotus ethologus,BIRD,Cro_For,,,LC
Pericrocotus flammeus,BIRD,For,,,LC
Pericrocotus roseus,BIRD,For_Imp,,,LC
Phylloscopus cantator,BIRD,For,2000.0,300.0,LC
Indicator xanthonotus,BIRD,For_Wet,3500.0,610.0,NT
Ithaginis cruentus,BIRD,For_Shr,4500.0,2500.0,LC
Phoenicurus hodgsoni,BIRD,For_Gra_Shr,,,LC
Phoenicurus schisticeps,BIRD,For_Gra_Shr,4500.0,2400.0,LC
Phoenicurus auroreus,BIRD,For_Shr,,,LC
Pnoepyga pusilla,BIRD,For,3050.0,200.0,LC
Stachyris nigriceps,BIRD,For_Shr,,,LC
Prinia crinigera,BIRD,Cro_For_Gra_Shr,3100.0,300.0,LC
Prunella immaculata,BIRD,For_Shr,5000.0,2900.0,LC
Dicrurus remifer,BIRD,For,,,LC
Prunella collaris,BIRD,Cro_Shr,5000.0,1800.0,LC
Prunella rubeculoides,BIRD,Shr_Wet,5500.0,3000.0,LC
Prunella strophiata,BIRD,For_Shr,,,LC
Psarisomus dalhousiae,BIRD,For_Wet,2500.0,150.0,LC
Hemipus picatus,BIRD,For_Shr,,,LC
Pteruthius melanotis,BIRD,For,,,LC
Pteruthius rufiventer,BIRD,For,2650.0,1525.0,LC
Pteruthius xanthochlorus,BIRD,For,,,LC
Pyrrhoplectes epauletta,BIRD,Shr,3900.0,1400.0,LC
Pyrrhula erythrocephala,BIRD,For_Shr,4200.0,2700.0,LC
Saxicola caprata,BIRD,Cro_Gra_Shr_Wet,2400.0,,LC
Sitta himalayensis,BIRD,For,,,LC
Spelaeornis caudatus,BIRD,For,2500.0,1500.0,NT
Sylviparus modestus,BIRD,For_Shr,,,LC
Tesia cyaniventer,BIRD,For_Wet,2550.0,1500.0,LC
Tarsiger chrysaeus,BIRD,Cro_For_Gra_Shr,,,LC
Tesia olivea,BIRD,For_Wet,,,LC
Turdus albocinctus,BIRD,For_Shr,4000.0,2100.0,LC
Turdus boulboul,BIRD,For_Shr,,,LC
Yuhina flavicollis,BIRD,For,3050.0,1065.0,LC
Yuhina gularis,BIRD,For,3800.0,1200.0,LC
Yuhina occipitalis,BIRD,For,3700.0,1800.0,LC
Zoothera monticola,BIRD,For,3800.0,900.0,LC
Accipiter nisus,BIRD,Cro_For_Gra_Imp_Shr,4500.0,0.0,LC
Phodilus badius,BIRD,For,2200.0,,LC
Alcedo atthis,BIRD,For_Gra_Imp_Wat_Wet,,,LC
Phylloscopus pulcher,BIRD,For_Shr,4300.0,2100.0,LC
Charadrius mongolus,BIRD,Cro_For_Gra_Wat_Wet,,,LC
Aquila chrysaetos,BIRD,Bar_For_Gra_Shr,4000.0,0.0,LC
Arborophila rufogularis,BIRD,For_Shr,2600.0,300.0,LC
Arborophila torqueola,BIRD,For_Shr,2700.0,1500.0,LC
Aythya fuligula,BIRD,Wat_Wet,,,LC
Bubo nipalensis,BIRD,For,3000.0,300.0,LC
Blythipicus pyrrhotis,BIRD,For,2750.0,50.0,LC
Buteo refectus,BIRD,Cro_For_Gra_Shr,2500.0,,LC
Cacomantis sonneratii,BIRD,Cro_For_Shr,900.0,,LC
Centropus sinensis,BIRD,For_Gra_Shr_Wet,1200.0,,LC
Acridotheres tristis,BIRD,Cro_For_Gra_Imp,,,LC
Carpodacus erythrinus,BIRD,Cro_For_Shr_Wet,2700.0,2000.0,LC
Horornis fortipes,BIRD,For_Shr,1800.0,1200.0,LC
Motacilla cinerea,BIRD,Cro_Gra_Imp_Wat_Wet,4100.0,,LC
Ficedula hyperythra,BIRD,For_Gra,3300.0,275.0,LC
Emberiza pusilla,BIRD,For_Gra_Shr,,,LC
Ianthocincla ocellata,BIRD,For_Shr,3660.0,1100.0,LC
Cecropis daurica,BIRD,Cro_For_Imp_Shr_Wet,3500.0,,LC
Hodgsonius phaenicuroides,BIRD,Cro_For_Gra_Shr,,,LC
Horornis flavolivaceus,BIRD,For_Gra_Shr,,,LC
Leiothrix lutea,BIRD,For_Shr,,,LC
Loxia curvirostra,BIRD,For_Imp,4100.0,800.0,LC
Passer montanus,BIRD,Cro_For_Imp_Shr,,,LC
Saxicola ferreus,BIRD,Cro_For_Gra_Imp_Shr,3300.0,1980.0,LC
Trochalopteron erythrocephalum,BIRD,Cro_For_Gra_Shr,3500.0,1100.0,LC
Ceryle rudis,BIRD,Cro_For_Gra_Wat_Wet,2500.0,,LC
Lioparus chrysotis,BIRD,For_Shr,3050.0,1100.0,LC
Locustella mandelli,BIRD,For_Shr,,,LC
Myiomela leucura,BIRD,For_Wet,2700.0,1200.0,LC
Aerodramus brevirostris,BIRD,Cro_For,4575.0,1500.0,LC
Gypaetus barbatus,BIRD,Gra_Imp_Shr,7500.0,1000.0,NT
Gyps bengalensis,BIRD,For_Gra_Imp_Shr,1500.0,0.0,CR
Gyps himalayensis,BIRD,Gra_Shr,5500.0,1200.0,NT
Sarcogyps calvus,BIRD,For_Gra_Shr,2500.0,0.0,CR
Periparus ater,BIRD,For_Imp_Shr,4570.0,,LC
Prinia atrogularis,BIRD,Cro_For_Gra_Shr,,,LC
Garrulus bispecularis,BIRD,For_Imp,,,LC
Pnoepyga albiventer,BIRD,Cro_For_Gra_Shr_Wet,3900.0,275.0,LC
Pseudopodoces humilis,BIRD,Gra_Shr,5500.0,3100.0,LC
Urocissa flavirostris,BIRD,Cro_For,2700.0,1600.0,LC
Ptyonoprogne rupestris,BIRD,Cro_Gra_Imp_Shr_Wet,4500.0,,LC
Anthropoides virgo,BIRD,Bar_Cro_Gra_Shr_Wat_Wet,3000.0,,LC
Buteo hemilasius,BIRD,Bar_Cro_Gra,5000.0,,LC
Calliope pectoralis,BIRD,Gra_Shr,4800.0,2600.0,LC
Trochalopteron imbricatum,BIRD,For_Gra_Shr,2400.0,1400.0,LC
Fulvetta vinipectus,BIRD,For_Shr,4400.0,2000.0,LC
Certhia hodgsoni,BIRD,For,4200.0,3000.0,LC
Carpodacus rodochroa,BIRD,Cro_For_Gra_Shr,4540.0,1800.0,LC
Carpodacus pulcherrimus,BIRD,Cro_Shr,4650.0,3600.0,LC
Paradoxornis aemodium,BIRD,For_Shr,3660.0,2000.0,LC
Trochalopteron affine,BIRD,For_Shr,4600.0,2350.0,LC
Carpodacus subhimachalus,BIRD,For_Shr,4200.0,1975.0,LC
Calliope tschebaiewi,BIRD,Gra_Shr,4800.0,2600.0,LC
Aegithalos iredalei,BIRD,For_Shr,,,LC
Aegithalos iouschistos,BIRD,For_Shr,,,LC
Phylloscopus chloronotus,BIRD,For,4200.0,2000.0,LC
Troglodytes troglodytes,BIRD,For_Imp_Shr,4575.0,0.0,LC
Turdus maximus,BIRD,Shr,4800.0,3000.0,LC
Turdus ruficollis,BIRD,For_Gra_Shr,3900.0,,LC
Zoothera salimalii,BIRD,Cro_For_Gra_Shr,3800.0,1440.0,LC
Carpodacus edwardsii,BIRD,For_Shr,4240.0,3050.0,LC
Cinclus cinclus,BIRD,Wet,,,LC
Grammatoptila striata,BIRD,For_Shr,3060.0,600.0,LC
Trochalopteron squamatum,BIRD,For_Shr_Wet,,,LC
Aethopyga ignicauda,BIRD,For_Shr,,,LC
Carpodacus rubicilloides,BIRD,Gra_Shr,4800.0,3700.0,LC
Enicurus scouleri,BIRD,For_Wet,,,LC
Pterorhinus albogularis,BIRD,For_Shr,3800.0,1200.0,LC
Grandala coelicolor,BIRD,For_Gra,5500.0,3900.0,LC
Leucosticte nemoricola,BIRD,Gra,4300.0,1800.0,LC
