name,type,habitat,ele_upper,ele_lower,category
Aegolius funereus,BIRD,For,,,LC
Asio otus,BIRD,For_Gra_Shr_Wet,2750.0,0.0,LC
Buteo rufinus,BIRD,Cro_For_Gra_Shr,3900.0,0.0,LC
Circus aeruginosus,BIRD,Cro_Gra_Wat_Wet,3000.0,0.0,LC
Circus macrourus,BIRD,Cro_For_Gra_Shr_Wet,4000.0,0.0,NT
Clanga clanga,BIRD,Cro_For_Gra_Wat_Wet,1400.0,0.0,VU
Cuculus optatus,BIRD,For_Shr,4500.0,0.0,LC
Falco cherrug,BIRD,Cro_For_Gra_Shr_Wat_Wet,4700.0,0.0,EN
Falco columbarius,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,,,LC
Haliaeetus leucoryphus,BIRD,Wet,5000.0,,EN
Neophron percnopterus,BIRD,Bar_Cro_Gra_Imp_Shr_Wet,4500.0,0.0,EN
Recurvirostra avosetta,BIRD,Gra_Wat_Wet,3000.0,,LC
Aquila nipalensis,BIRD,Bar_For_Gra,3000.0,0.0,EN
Saxicola torquatus,BIRD,Cro_For_Gra_Imp_Shr_Wet,3200.0,,LC
Upupa epops,BIRD,Gra_Imp,3650.0,,LC
Milvus migrans,BIRD,Bar_Cro_For_Imp_Shr_Wat_Wet,4900.0,0.0,LC
Alaudala rufescens,BIRD,Gra_Shr_Wat,3000.0,,LC
Alectoris chukar,BIRD,Gra_Shr,4500.0,,LC
Anas platyrhynchos,BIRD,Wat_Wet,1000.0,,LC
Anthus richardi,BIRD,Cro,1800.0,,LC
Anthus rubescens,BIRD,Cro_Gra_Wat_Wet,2700.0,,LC
Aquila heliaca,BIRD,Cro_For_Gra_Shr_Wet,1600.0,0.0,VU
Ardea alba,BIRD,Gra_Wat_Wet,1500.0,,LC
Athene noctua,BIRD,Cro_Gra_Imp_Shr,2600.0,,LC
Aythya nyroca,BIRD,Wat_Wet,880.0,0.0,NT
Charadrius alexandrinus,BIRD,Bar_Gra_Wat_Wet,3000.0,,LC
Charadrius dubius,BIRD,For_Gra_Imp_Wat_Wet,800.0,,LC
Charadrius leschenaultii,BIRD,Bar_Gra_Wat_Wet,3000.0,,LC
Columba livia,BIRD,Cro,4500.0,,LC
Cuculus canorus,BIRD,For_Gra_Shr,3800.0,,LC
Cyanecula svecica,BIRD,Cro_For_Gra_Imp_Shr_Wat_Wet,2000.0,,LC
Emberiza calandra,BIRD,Cro_Gra,500.0,,LC
Emberiza schoeniclus,BIRD,Cro_Wet,,,LC
Eremophila alpestris,BIRD,Cro_Gra_Shr_Wat,5400.0,,LC
Gallinula chloropus,BIRD,Wat_Wet,4000.0,,LC
Gelochelidon nilotica,BIRD,Wat_Wet,100.0,,LC
Hirundo rustica,BIRD,Cro_Gra_Imp_Shr_Wat_Wet,3000.0,,LC
Iduna pallida,BIRD,Cro_For_Gra_Shr,2400.0,,LC
Lanius excubitor,BIRD,Bar_For_Gra_Shr_Wet,2800.0,,LC
Motacilla alba,BIRD,Bar_Gra_Wat_Wet,5000.0,,LC
Motacilla citreola,BIRD,Cro_Wat_Wet,4600.0,,LC
Motacilla flava,BIRD,Cro_Gra_Shr_Wat_Wet,4500.0,,LC
Muscicapa striata,BIRD,Cro_For_Gra_Imp_Shr,2200.0,,LC
Passer domesticus,BIRD,Cro_For_Imp_Shr_Wat_Wet,4500.0,,LC
Phalacrocorax carbo,BIRD,For_Wat_Wet,,,LC
Phoenicurus ochruros,BIRD,Gra_Imp_Shr_Wat,3700.0,,LC
Phoenicurus phoenicurus,BIRD,Cro_For_Imp_Shr,2900.0,,LC
Phylloscopus sindianus,BIRD,For_Shr_Wet,1200.0,1000.0,LC
Podiceps cristatus,BIRD,Wat_Wet,3000.0,0.0,LC
Rallus aquaticus,BIRD,Gra_Wat_Wet,2000.0,,LC
Riparia riparia,BIRD,Cro_Gra_Wat_Wet,,,LC
Scolopax rusticola,BIRD,For_Shr,,,LC
Sterna hirundo,BIRD,Wat_Wet,4000.0,0.0,LC
Streptopelia decaocto,BIRD,Cro_Imp_Shr,,,LC
Streptopelia turtur,BIRD,Cro_For_Shr,1300.0,,VU
Sturnus vulgaris,BIRD,Cro_For_Gra_Imp_Shr_Wat,2000.0,,LC
Curruca communis,BIRD,Cro_Gra_Shr,,,LC
Curruca curruca,BIRD,Cro_For_Gra_Shr_Wet,2350.0,,LC
Tachybaptus ruficollis,BIRD,Wat_Wet,1000.0,,LC
Zapornia pusilla,BIRD,Gra_Wat_Wet,2450.0,,LC
Ciconia nigra,BIRD,Wet,2000.0,,LC
Columba eversmanni,BIRD,Bar_Cro_Shr_Wet,,,VU
Columba oenas,BIRD,Cro_For_Shr,1000.0,,LC
Columba rupestris,BIRD,Imp_Shr,5500.0,2000.0,LC
Crex crex,BIRD,Gra_Wet,3000.0,,LC
Dendrocopos leucopterus,BIRD,Bar_For_Shr,2500.0,,LC
Gallinago solitaria,BIRD,Gra_Wat_Wet,5000.0,1500.0,LC
Anthus godlewskii,BIRD,Cro_Gra_Shr_Wet,3000.0,,LC
Pyrrhocorax pyrrhocorax,BIRD,Gra_Shr_Wat,,,LC
Emberiza cioides,BIRD,For_Gra_Shr,,,LC
Larus brunnicephalus,BIRD,Wat_Wet,,,LC
Limosa limosa,BIRD,Cro_Gra_Wat_Wet,,,NT
Calliope calliope,BIRD,Cro_For_Imp_Shr_Wat_Wet,,,LC
Pastor roseus,BIRD,Cro_Gra,,,LC
Marmaronetta angustirostris,BIRD,Wat_Wet,,,VU
Numenius arquata,BIRD,Cro_For_Gra_Wat_Wet,,,NT
Oxyura leucocephala,BIRD,Wat_Wet,,,EN
Perdix dauurica,BIRD,For_Gra,3000.0,,LC
Phasianus colchicus,BIRD,Cro_For_Shr,,,LC
Petronia petronia,BIRD,Gra,,,LC
Streptopelia orientalis,BIRD,Cro_For_Imp_Shr_Wat,4000.0,,LC
Tetrax tetrax,BIRD,Cro_Gra,,,NT
Syrrhaptes paradoxus,BIRD,Bar_Cro_Shr,3250.0,1850.0,LC
Tadorna ferruginea,BIRD,Cro_Gra_Wat_Wet,,,LC
Tringa totanus,BIRD,Wat_Wet,,,LC
Zapornia parva,BIRD,Gra_Wat_Wet,2000.0,,LC
Carduelis caniceps,BIRD,Cro_For_Imp_Shr_Wet,,,LC
Carpodacus stoliczkae,BIRD,Bar_Gra,3350.0,2000.0,LC
Curruca nana,BIRD,Bar_Gra_Shr,2200.0,,LC
Lanius isabellinus,BIRD,Cro_Gra_Imp_Shr_Wet,3000.0,,LC
Lanius phoenicuroides,BIRD,Cro_Gra_Imp_Shr_Wet,3000.0,,LC
Podoces biddulphi,BIRD,Bar,,,NT
Phylloscopus humei,BIRD,For_Shr,3980.0,2000.0,LC
Oenanthe deserti,BIRD,Bar_Cro_Shr,2700.0,,LC
Panurus biarmicus,BIRD,Wet,3050.0,,LC
Cyanistes cyanus,BIRD,Cro_For_Shr_Wet,2500.0,,LC
Phylloscopus trochiloides,BIRD,Cro_For_Shr_Wet,4500.0,,LC
Riparia diluta,BIRD,Cro_Gra_Wat_Wet,4500.0,,LC
Rhopophilus albosuperciliaris,BIRD,Gra_Shr,,,LC
Rhodospiza obsoleta,BIRD,Cro_Gra,,,LC
Turdus atrogularis,BIRD,Cro_For_Gra_Shr_Wet,4200.0,,LC
Turdus merula,BIRD,Cro_For_Imp_Shr,2300.0,,LC
Ficedula albicilla,BIRD,For,,,LC
Tringa ochropus,BIRD,Cro_For_Gra_Wat_Wet,,,LC
Pica pica,BIRD,Cro_For_Imp_Shr,,,LC
Phylloscopus inornatus,BIRD,For_Shr,2440.0,1000.0,LC
Corvus corax,BIRD,For_Gra_Shr,5000.0,,LC
Helopsaltes certhiola,BIRD,Cro_Gra_Shr_Wet,1900.0,,LC
Monticola saxatilis,BIRD,Gra_Shr,4000.0,1250.0,LC
Oenanthe isabellina,BIRD,Bar_Gra_Shr_Wat,2700.0,,LC
Oenanthe pleschanka,BIRD,Cro_For_Gra_Shr,3500.0,1200.0,LC
Phylloscopus griseolus,BIRD,For_Shr,4575.0,2590.0,LC
Phylloscopus trochilus,BIRD,Cro_For_Gra_Shr_Wet,1000.0,,LC
Caprimulgus europaeus,BIRD,For_Gra_Shr,2800.0,,LC
Curruca nisoria,BIRD,For_Gra_Shr,,,LC
Netta rufina,BIRD,Wet,,,LC
Turdus viscivorus,BIRD,Cro_For_Imp_Shr,,600.0,LC
Accipiter nisus,BIRD,Cro_For_Gra_Imp_Shr,4500.0,0.0,LC
Charadrius mongolus,BIRD,Cro_For_Gra_Wat_Wet,,,LC
Apus apus,BIRD,Bar_Cro_For_Gra_Imp_Shr_Wet,3300.0,,LC
Aquila chrysaetos,BIRD,Bar_For_Gra_Shr,4000.0,0.0,LC
Asio flammeus,BIRD,Cro_Gra_Wet,4300.0,,LC
Botaurus stellaris,BIRD,Cro_Wet,1400.0,,LC
Bubo bubo,BIRD,Cro_For_Shr,4500.0,,LC
Caprimulgus centralasicus,BIRD,Bar,,,DD
Phoenicurus erythronotus,BIRD,Cro_For_Shr,5400.0,2100.0,LC
Acrocephalus agricola,BIRD,Cro_Wat_Wet,,,LC
Acrocephalus arundinaceus,BIRD,Cro_Gra_Shr_Wet,,,LC
Linaria flavirostris,BIRD,Gra_Shr,,,LC
Coccothraustes coccothraustes,BIRD,For_Imp,,,LC
Emberiza leucocephalos,BIRD,Cro_For,,,LC
Iduna caligata,BIRD,Gra_Shr,,,LC
Loxia curvirostra,BIRD,For_Imp,4100.0,800.0,LC
Passer montanus,BIRD,Cro_For_Imp_Shr,,,LC
Larus cachinnans,BIRD,Cro_Imp_Wat_Wet,,,LC
Gypaetus barbatus,BIRD,Gra_Imp_Shr,7500.0,1000.0,NT
Gyps fulvus,BIRD,Gra_Shr,3000.0,0.0,LC
Periparus ater,BIRD,For_Imp_Shr,4570.0,,LC
Delichon urbicum,BIRD,Cro_For_Gra_Imp,2000.0,,LC
Lanius borealis,BIRD,Bar_For_Gra_Shr_Wet,2800.0,,LC
Corvus frugilegus,BIRD,Cro_For_Gra_Imp,,,LC
Ptyonoprogne rupestris,BIRD,Cro_Gra_Imp_Shr_Wet,4500.0,,LC
Corvus corone,BIRD,Cro_For_Imp_Shr_Wat_Wet,,,LC
Anthus campestris,BIRD,Gra_Shr_Wat,3600.0,,LC
